idx,lng,lat,hdong_code,hdong_name,b_code
472293,126.922740734239,37.5970910793858,1138058000,응암1동,1138010700
472294,126.908506053463,37.6055683221618,1138056000,구산동,1138010500
472295,126.850123505225,37.5171947099933,1147064000,신정3동,1147010100
472297,126.831144878946,37.5339600711516,1147056000,신월1동,1147010300
472298,127.088471338167,37.561380430089,1121577000,중곡4동,1121510100
472299,127.067519713208,37.5371727302498,1121584700,자양4동,1121510500
472300,127.087328506977,37.5412777629727,1121585000,구의1동,1121510300
472301,126.887893072928,37.4879443753378,1153055000,구로4동,1153010200
472303,127.070061712597,37.6541538898195,1135064000,상계2동,1135010500
472304,127.076018925056,37.6228447660642,1135059500,공릉1동,1135010300
472305,127.078289645882,37.6247904943832,1135060000,공릉2동,1135010300
472306,127.090171802065,37.5438261749614,1121585000,구의1동,1121510300
472307,127.071523635527,37.5702480720383,1123066000,장안2동,1123010600
472308,127.06192445701,37.5622359857408,1123065000,장안1동,1123010600
472315,126.829659428981,37.4971445890173,1153079000,수궁동,1153010900
472316,126.844427549149,37.5017850452669,1153074000,개봉1동,1153010700
472317,126.843407579416,37.5037302284341,1153074000,개봉1동,1153010700
472341,126.913948784468,37.5966440518141,1138063100,신사1동,1138010900
472342,126.913147172635,37.5970478294374,1138063100,신사1동,1138010900
472347,127.032754205819,37.5495578523099,1120058000,응봉동,1120010800
472348,127.030923437276,37.5490243241164,1120058000,응봉동,1120010800
472349,127.02998389043,37.552258790105,1120058000,응봉동,1120010800
472350,127.02911723153,37.5525129983611,1120058000,응봉동,1120010800
472351,127.031702208546,37.5484405407814,1120058000,응봉동,1120010800
472353,127.024139317619,37.5565191461476,1120059000,금호1가동,1120010900
472354,126.910805901623,37.5958122661447,1138063100,신사1동,1138010900
472374,126.904776257267,37.5905883818054,1138063200,신사2동,1138010900
472375,126.907207473021,37.5944055673687,1138063200,신사2동,1138010900
472376,126.908972233475,37.5901933637426,1138063200,신사2동,1138010900
472377,126.908595824638,37.5842124649074,1138064000,증산동,1138011000
472378,127.021651944107,37.6381456487823,1130563500,수유3동,1130510300
472379,127.017856625961,37.6356155069944,1130566000,인수동,1130510300
472380,127.017779859696,37.6225001303102,1130553400,삼양동,1130510100
472381,127.022612650528,37.6259622470805,1130553500,미아동,1130510100
472427,126.906986588943,37.5292846203136,1156056000,당산2동,1156011700
472434,127.066099834282,37.6470012906428,1135062500,중계2.3동,1135010600
472436,127.083334820593,37.5660857453497,1121576000,중곡3동,1121510100
472447,126.951468226859,37.5749616046902,1141052000,천연동,1141010900
472448,126.913771969954,37.4927474727918,1159067000,신대방1동,1159010900
472449,126.971192764822,37.480643263974,1159065000,사당4동,1159010700
472450,126.968329040091,37.5047854695926,1159060500,흑석동,1159010500
472456,127.066817667405,37.6291637289683,1135059500,공릉1동,1135010300
472457,127.072587472342,37.6367058046608,1135061100,하계1동,1135010400
472458,127.081185963426,37.6208470789978,1135060000,공릉2동,1135010300
472459,127.079914207446,37.6265174076751,1135060000,공릉2동,1135010300
472460,127.051130892543,37.6754839735369,1135063000,상계1동,1135010500
472461,126.905190648788,37.4729794404895,1154563000,독산3동,1154510200
472462,127.055535377255,37.5854364443132,1123073000,휘경2동,1123010900
472463,126.912611768149,37.6220413222811,1138055200,갈현2동,1138010400
472465,126.910142658248,37.6047815739592,1138062500,역촌동,1138010800
472478,127.099424052004,37.5004871099425,1171060000,석촌동,1171010500
472483,126.892462310072,37.4805135937526,1153059500,가리봉동,1153010300
472491,127.100005989712,37.5057253338009,1171060000,석촌동,1171010500
472492,127.136084496103,37.5048912602619,1171057000,오금동,1171011200
472493,127.102082053324,37.5046696524606,1171060000,석촌동,1171010500
472494,127.156342251202,37.4930972533931,1171054000,마천1동,1171011400
472495,126.886268321317,37.4884108958417,1153055000,구로4동,1153010200
472497,127.016443913091,37.5968610506859,1129057500,동선동,1129012000
472498,127.027284293462,37.5815352331814,1129060000,안암동,1129012500
472499,127.014689922518,37.6056826109421,1129063000,정릉2동,1129013300
472500,126.933311160752,37.6202620513951,1138052000,불광1동,1138010300
472501,126.931879011624,37.6189593061575,1138052000,불광1동,1138010300
472502,126.932534145023,37.6159702043681,1138052000,불광1동,1138010300
472509,127.020435844255,37.5903112978549,1129057500,동선동,1129011700
472510,127.021026022053,37.5936846885846,1129057500,동선동,1129011800
472511,127.020489561536,37.5962686465889,1129057500,동선동,1129011900
472512,126.926161043888,37.6175932127675,1138052000,불광1동,1138010300
472513,126.95204947944,37.5819153538654,1141065500,홍제2동,1141011100
472514,127.103063989058,37.5017302612815,1171060000,석촌동,1171010500
472515,127.117270461349,37.5070464568641,1171059000,송파2동,1171010400
472516,127.114934391463,37.4997520529744,1171059000,송파2동,1171010400
472517,127.085610752075,37.5058389978686,1171065000,잠실본동,1171010100
472518,127.025839134358,37.5543456702207,1120059000,금호1가동,1120010900
472519,127.024535900058,37.5865918501353,1129060000,안암동,1129012200
472520,127.003189767792,37.6159271883873,1129064000,정릉3동,1129013300
472536,127.029146166419,37.5524196478221,1120058000,응봉동,1120010800
472538,126.823351155728,37.5512348671569,1150061100,발산1동,1150010600
472542,126.849799071566,37.5429876959127,1150059000,화곡본동,1150010300
472555,126.914052410512,37.6111986291368,1138056000,구산동,1138010500
472556,126.911032370877,37.6115020064244,1138056000,구산동,1138010500
472575,126.830497335469,37.5225779720095,1147061100,신월7동,1147010300
472594,126.857005643521,37.5258661072492,1147065000,신정4동,1147010100
472595,126.835689239586,37.5201603525724,1147061100,신월7동,1147010300
472596,126.856232511873,37.5235727502658,1147065000,신정4동,1147010100
472597,127.060682213968,37.594812789027,1123074000,이문1동,1123011000
472621,126.905708142332,37.444118002934,1154569000,시흥3동,1154510300
472622,126.901984735939,37.470438408914,1154564000,독산4동,1154510200
472637,126.904901978604,37.4676700051067,1154564000,독산4동,1154510200
472638,126.902619341929,37.4753402474146,1154563000,독산3동,1154510200
472642,127.103753924416,37.5049703929303,1171060000,석촌동,1171010500
472643,127.149133225967,37.5361817293218,1174070000,둔촌2동,1174010600
472645,127.146252677244,37.5423741162432,1174068500,길동,1174010500
472646,127.131270013718,37.548371469424,1174061000,천호2동,1174010900
472649,127.053335053709,37.6762269358496,1135063000,상계1동,1135010500
472650,127.058315997389,37.6177483154361,1135056000,월계1동,1135010200
472651,127.078182796652,37.6672489653761,1135066500,상계3.4동,1135010500
472652,127.081522557405,37.6206961117451,1135060000,공릉2동,1135010300
472654,127.004725553843,37.618135098614,1129065000,정릉4동,1129013300
472656,126.952659392331,37.5641600544508,1141056500,충현동,1141011000
472657,126.950941246359,37.5944887900948,1141064000,홍제3동,1141011100
472658,126.95085503809,37.594030599992,1141064000,홍제3동,1141011100
472664,127.012252249789,37.6099538503123,1129063000,정릉2동,1129013300
472665,127.009714715724,37.6009717568874,1129063000,정릉2동,1129013300
472666,127.005191129495,37.6089761679892,1129064000,정릉3동,1129013300
472667,127.004578431968,37.6109684608918,1129064000,정릉3동,1129013300
472668,126.867081405531,37.5343010636858,1147054000,목4동,1147010200
472669,126.832179664872,37.5311826815479,1147056000,신월1동,1147010300
472670,126.847710544238,37.5215829286615,1147064000,신정3동,1147010100
472671,126.835899141647,37.5212155375332,1147061100,신월7동,1147010300
472675,127.083104902621,37.5999737925987,1126060000,중화1동,1126010300
472676,127.074384825157,37.6042081382889,1126061000,중화2동,1126010300
472693,127.038365407563,37.607033098723,1129071500,월곡1동,1129013600
472694,127.041840436918,37.6137428456653,1129076000,장위1동,1129013800
472695,127.063001129952,37.6124262915418,1129081000,석관동,1129013900
472737,126.932228294455,37.6113911150939,1138052000,불광1동,1138010300
472738,126.912194196949,37.6212106624545,1138055200,갈현2동,1138010400
472739,126.918872494964,37.6273004379513,1138055100,갈현1동,1138010400
472740,126.924994149612,37.6243708754836,1138053000,불광2동,1138010300
472741,126.960624154416,37.5571784523559,1144056500,공덕동,1144010100
472743,127.086146460006,37.5028520464848,1171065000,잠실본동,1171010100
472744,127.115400157453,37.5105215803282,1171056200,방이2동,1171011100
472745,127.118154883439,37.5147105063355,1171056200,방이2동,1171011100
472746,127.121712159914,37.5357551959293,1171051000,풍납1동,1171010300
472759,126.959856264969,37.5548400151549,1144056500,공덕동,1144010100
472760,126.959961478471,37.5559665681726,1144056500,공덕동,1144010100
472761,126.961977702553,37.5579184345587,1144056500,공덕동,1144010100
472763,126.886546309124,37.4882239337695,1153055000,구로4동,1153010200
472764,126.88716144332,37.4871558378185,1153055000,구로4동,1153010200
472768,126.904583009962,37.4720910961274,1154564000,독산4동,1154510200
472770,126.833292123561,37.4878584142776,1153078000,오류2동,1153010800
472772,126.918442104095,37.4479160600139,1154568000,시흥2동,1154510300
472775,126.926051018026,37.4958949946407,1159068000,신대방2동,1159010900
472777,126.84172110811,37.4986925339115,1153077000,오류1동,1153010800
472779,126.885576901519,37.4866211876093,1153055000,구로4동,1153010200
472781,126.96185636004,37.5970103724541,1111055000,부암동,1111018400
472783,126.86635285547,37.5331149755029,1147054000,목4동,1147010200
472784,126.861665855393,37.5287489150778,1147065000,신정4동,1147010100
472785,126.834551042382,37.5226636389767,1147061100,신월7동,1147010300
472794,127.128052914071,37.5472465918801,1174061000,천호2동,1174010900
472795,126.964317089031,37.5972652215739,1111055000,부암동,1111018400
472796,126.969473294469,37.583467610808,1111051500,청운효자동,1111010200
472797,126.958699350693,37.6092685442081,1111056000,평창동,1111018200
472798,127.011936764577,37.610948574747,1129065000,정릉4동,1129013300
472799,127.019648869071,37.6120673819839,1129066000,길음1동,1129013400
472801,126.830961540342,37.5208971877813,1147061100,신월7동,1147010300
472802,126.86421379518,37.5439341710121,1147053000,목3동,1147010200
472817,127.087871169455,37.5784662692363,1126057000,면목7동,1126010100
472818,127.086916924603,37.5713447050609,1126054000,면목4동,1126010100
472836,127.08273836416,37.5718631667309,1126054000,면목4동,1126010100
472837,126.925246998787,37.5761420007064,1141070000,남가좌2동,1141012000
472857,126.90763723611,37.5797986536611,1141072000,북가좌2동,1141011900
472858,126.906558055644,37.5753179723157,1141071000,북가좌1동,1141011900
472859,126.92559460685,37.5777784257002,1141070000,남가좌2동,1141012000
472899,126.94502499075,37.5684323322358,1141058500,신촌동,1141011300
472902,126.929441195645,37.5582993718185,1141058500,신촌동,1141011600
472916,126.966704940919,37.5796583624363,1111051500,청운효자동,1111010900
472918,126.923882803525,37.5955669839631,1138059000,응암2동,1138010700
472919,126.917460818879,37.5762124068956,1141070000,남가좌2동,1141012000
472931,127.009164379806,37.575290447248,1111068000,창신2동,1111017400
472932,126.970366407436,37.5815846719421,1111051500,청운효자동,1111011100
472933,126.965346455142,37.5935057808951,1111055000,부암동,1111018400
472934,126.969294101191,37.5836768650767,1111051500,청운효자동,1111010200
472935,126.956815492103,37.6062910904475,1111056000,평창동,1111018200
472936,127.041031496142,37.6124584098258,1129076000,장위1동,1129013800
472937,127.039551287546,37.6145635347146,1129076000,장위1동,1129013800
472941,127.050773518302,37.6144427421104,1129077000,장위2동,1129013800
472942,126.962152083896,37.5566243881424,1144056500,공덕동,1144010100
472943,126.961502778891,37.5560018592757,1144056500,공덕동,1144010100
472955,127.040754000734,37.6028934202501,1129072500,월곡2동,1129013600
472956,127.043359825068,37.6022035043275,1129072500,월곡2동,1129013600
472957,127.040619859975,37.6146561537555,1129076000,장위1동,1129013800
472971,127.079485532548,37.6059629146713,1126062000,묵1동,1126010400
472972,127.077599910163,37.6072587114426,1126063000,묵2동,1126010400
472973,127.074840641869,37.6052223647559,1126063000,묵2동,1126010400
472975,126.853544574217,37.5520796872022,1150059100,화곡6동,1150010300
472976,126.833688845281,37.5520451004999,1150061100,발산1동,1150010600
472977,126.809977729697,37.5577611935878,1150062000,공항동,1150010800
472996,126.849255980536,37.53391366927,1150059300,화곡8동,1150010300
473018,127.053973867265,37.5669329066906,1123060000,답십리1동,1123010500
473019,127.058838895369,37.5919368557706,1123072000,휘경1동,1123010900
473020,127.001247157886,37.5954229459072,1129052500,성북동,1129010100
473021,127.001622871616,37.5955950307187,1129052500,성북동,1129010100
473022,127.005456537458,37.5926438975435,1129052500,성북동,1129010100
473023,127.004947861824,37.5902087184089,1129052500,성북동,1129010100
473025,127.011211267154,37.5885052337416,1129055500,삼선동,1129011300
473026,127.036495625132,37.6600799423418,1132067000,쌍문2동,1132010500
473029,127.031409020088,37.6551469083419,1132068100,쌍문4동,1132010500
473030,127.023622469555,37.6497055271927,1132066000,쌍문1동,1132010500
473034,126.873312045819,37.523428413402,1147051000,목1동,1147010200
473035,126.842626410237,37.5442935423121,1150061500,우장산동,1150010300
473036,126.818588711142,37.5778118666687,1150064100,방화3동,1150010900
473037,126.848495717689,37.553966582325,1150059100,화곡6동,1150010300
473038,126.842088428601,37.5435059820971,1150061500,우장산동,1150010300
473052,126.830241603667,37.4983381780221,1153079000,수궁동,1153010900
473053,126.841414709691,37.5010128422058,1153074000,개봉1동,1153010700
473054,126.894698972461,37.4903471367775,1153054000,구로3동,1153010200
473072,127.081221070543,37.5885512529591,1126052000,면목2동,1126010100
473073,127.080593121974,37.5859153791749,1126055000,면목5동,1126010100
473074,127.075465206913,37.5875052368198,1126052000,면목2동,1126010100
473075,126.872365528504,37.5456028128564,1147052000,목2동,1147010200
473077,126.86940690413,37.5447508371614,1147052000,목2동,1147010200
473078,126.83295580619,37.5302078182395,1147056000,신월1동,1147010300
473091,127.082565245454,37.591101299434,1126052000,면목2동,1126010100
473092,127.068341381791,37.5701436396574,1123065000,장안1동,1123010600
473104,127.058209926559,37.6121598970367,1129077000,장위2동,1129013800
473105,127.044844041596,37.6177356436594,1129076000,장위1동,1129013800
473106,127.060992653104,37.6064090988642,1129081000,석관동,1129013900
473108,127.059612675855,37.6070938353389,1129081000,석관동,1129013900
473109,127.05711446001,37.6093155593129,1129081000,석관동,1129013900
473126,126.91226922079,37.6084532647231,1138056000,구산동,1138010500
473127,126.907470796285,37.5955474201609,1138063200,신사2동,1138010900
473128,126.915596949439,37.6141670598764,1138055200,갈현2동,1138010400
473168,127.018750738679,37.6563097043277,1132066000,쌍문1동,1132010500
473171,127.038925704788,37.6694410773943,1132070000,방학2동,1132010600
473172,127.038797752082,37.6685993337429,1132070000,방학2동,1132010600
473174,127.035703142134,37.6618360175175,1132069000,방학1동,1132010600
473180,127.021621631463,37.6531773080281,1132066000,쌍문1동,1132010500
473181,126.910550761779,37.5726489857162,1141071000,북가좌1동,1141011900
473182,126.927779976576,37.5813917768137,1141068500,홍은2동,1141011800
473183,126.962018941441,37.5602875294348,1141056500,충현동,1141010200
473184,126.918261744174,37.6218599480696,1138055100,갈현1동,1138010400
473185,126.909004744634,37.6079403823833,1138056000,구산동,1138010500
473186,126.919291379369,37.6112990044605,1138057000,대조동,1138010600
473187,126.922748012094,37.6131591566219,1138057000,대조동,1138010600
473196,126.928013733913,37.5602494386662,1141058500,신촌동,1141011600
473198,126.914710770935,37.5799532709213,1141072000,북가좌2동,1141011900
473199,126.922918115624,37.5839748231627,1141070000,남가좌2동,1141012000
473211,126.91644722292,37.5930939587565,1138060000,응암3동,1138010700
473212,126.917445148826,37.589276617528,1138060000,응암3동,1138010700
473214,126.950999261332,37.4974423910649,1159053000,상도1동,1159010200
473216,126.944767004216,37.4892878706206,1162060500,은천동,1162010100
473217,127.079642364331,37.5600337793417,1121574000,중곡1동,1121510100
473218,127.081870183781,37.5303178498659,1121583000,자양2동,1121510500
473229,126.939100380336,37.5000860848359,1159056000,상도4동,1159010200
473230,126.923069047587,37.4993845798306,1159066000,대방동,1159010800
473231,126.945144009785,37.5037948823762,1159054000,상도2동,1159010200
473232,126.937449984593,37.4950266123944,1159056000,상도4동,1159010200
473233,126.934358007923,37.5068804595926,1159066000,대방동,1159010800
473248,127.135360257619,37.5302726199187,1174066000,성내3동,1174010800
473264,126.953860158167,37.5394262391027,1144058500,도화동,1144010400
473281,126.922773076651,37.613016816826,1138057000,대조동,1138010600
473283,126.917311070929,37.6168169985636,1138055200,갈현2동,1138010400
473284,126.872614259981,37.5235134382446,1147051000,목1동,1147010200
473299,126.863064794984,37.5267405918912,1147065000,신정4동,1147010100
473300,126.854248605752,37.525972929469,1147065000,신정4동,1147010100
473301,126.83800235659,37.5177345357704,1147061100,신월7동,1147010300
473322,127.044028620047,37.653436772926,1132051500,창5동,1132010700
473325,127.037159568529,37.6408381607382,1132051200,창2동,1132010700
473326,127.035171924091,37.6399318389291,1132051200,창2동,1132010700
473350,126.867853783085,37.5336815016774,1147054000,목4동,1147010200
473351,126.869658212442,37.5455385876144,1147052000,목2동,1147010200
473362,126.872263738105,37.5430520653866,1147052000,목2동,1147010200
473363,126.826183060385,37.5217843162295,1147061100,신월7동,1147010300
473364,126.842497621202,37.5142784223721,1147061000,신월6동,1147010300
473366,126.923579677937,37.4767067265523,1162077500,난곡동,1162010200
473382,126.921969320729,37.4725833740994,1162077500,난곡동,1162010200
473383,127.011567712496,37.5747195462015,1111068000,창신2동,1111017400
473391,127.009087358847,37.5758709639984,1111068000,창신2동,1111017400
473392,126.96533021065,37.5821458806138,1111051500,청운효자동,1111011100
473393,126.967287769523,37.573393731246,1111053000,사직동,1111011500
473395,126.962662090826,37.5758205394785,1111058000,교남동,1111018100
473396,126.933574005229,37.4978096879565,1159055000,상도3동,1159010200
473397,126.975145246367,37.4785902209054,1159062000,사당1동,1159010700
473398,126.926092949552,37.5029170113027,1159066000,대방동,1159010800
473399,126.969373478831,37.4815489511394,1159065000,사당4동,1159010700
473400,126.971672561978,37.4837211360121,1159065000,사당4동,1159010700
473401,126.937025433814,37.5747298053302,1141061500,연희동,1141011700
473402,126.931045697556,37.5732997389906,1141061500,연희동,1141011700
473404,126.934646002544,37.5820147603112,1141068500,홍은2동,1141011800
473405,126.898444986936,37.4543699341685,1154567000,시흥1동,1154510300
473406,126.906084710902,37.4646089552841,1154562000,독산2동,1154510200
473407,126.90469901163,37.453911481619,1154567000,시흥1동,1154510300
473423,126.892100736119,37.4527542023503,1154561000,독산1동,1154510200
473424,126.9056844755,37.4713366636369,1154564000,독산4동,1154510200
473425,126.907400443737,37.5797636897967,1141072000,북가좌2동,1141011900
473426,126.906429498308,37.576641701255,1141071000,북가좌1동,1141011900
473427,126.924158268849,37.5784146044841,1141070000,남가좌2동,1141012000
473428,126.916529880454,37.5777836266316,1141070000,남가좌2동,1141012000
473457,127.019648869071,37.6120673819839,1129066000,길음1동,1129013400
473476,126.99897790477,37.6070841094778,1129064000,정릉3동,1129013300
473478,127.011577674808,37.6127288747093,1129065000,정릉4동,1129013300
473479,127.038331988265,37.6414272096905,1132051200,창2동,1132010700
473481,127.037608304915,37.6488180330928,1132051100,창1동,1132010700
473482,127.038998563376,37.6410122680866,1132051200,창2동,1132010700
473502,126.969922471356,37.4774066121283,1159065000,사당4동,1159010700
473504,126.837429858003,37.5173253247419,1147061100,신월7동,1147010300
473506,126.853500206593,37.5279667301372,1147065000,신정4동,1147010100
473507,126.863061673938,37.5443498227634,1147053000,목3동,1147010200
473508,126.862482091022,37.5283891975961,1147065000,신정4동,1147010100
473520,126.971374007174,37.4761805183795,1159062000,사당1동,1159010700
473521,126.969964872767,37.4920795451339,1159064000,사당3동,1159010700
473523,126.92839924588,37.5785582585431,1141068500,홍은2동,1141011800
473524,126.926499885821,37.5790843528384,1141068500,홍은2동,1141011800
473526,126.928436522122,37.5774615912362,1141068500,홍은2동,1141011800
473534,126.913726710023,37.4779248653899,1162076500,미성동,1162010200
473535,126.967575548766,37.472963021571,1162062500,인헌동,1162010100
473536,126.951506309914,37.4843675408423,1162061500,중앙동,1162010100
473537,126.96841125115,37.469900803493,1162062500,인헌동,1162010100
473538,126.934559475327,37.4762507394175,1162064500,서원동,1162010200
473539,126.940238538462,37.475217677147,1162066500,서림동,1162010200
473542,127.005989136908,37.548410586855,1114062500,다산동,1114016200
473544,127.090915480549,37.5521340722368,1121586000,구의2동,1121510300
473546,126.912814077331,37.6059361237603,1138062500,역촌동,1138010800
473547,126.918464207847,37.6238946971909,1138055100,갈현1동,1138010400
473558,127.006111700566,37.5512857568901,1114062500,다산동,1114016200
473559,127.007401114307,37.5534551964684,1114062500,다산동,1114016200
473563,127.05132532941,37.4873620167241,1168065600,도곡2동,1168011800
473574,127.116092643084,37.513696669828,1171056200,방이2동,1171011100
473575,,,,,
473577,127.077548297038,37.6360762835366,1135061100,하계1동,1135010400
473579,127.076797504245,37.6210089508567,1135059500,공릉1동,1135010300
473611,127.038445305168,37.6036198524553,1129072500,월곡2동,1129013600
473613,127.040730375959,37.6069195023028,1129071500,월곡1동,1129013600
473614,126.862398939946,37.5254321945694,1147065000,신정4동,1147010100
473630,127.03453978854,37.5970238256903,1129070500,종암동,1129013500
473632,127.037224531637,37.6282013681977,1130560300,번2동,1130510200
473633,127.025231822379,37.6357411091231,1130559500,번1동,1130510200
473634,127.030991050216,37.6332583327244,1130560300,번2동,1130510200
473635,127.031445931829,37.6332992072172,1130560300,번2동,1130510200
473636,127.033645724409,37.633332657689,1130560300,번2동,1130510200
473638,127.043141226161,37.6801199097491,1132052100,도봉1동,1132010800
473639,127.039027073185,37.6526252165705,1132051500,창5동,1132010700
473642,126.828651828529,37.5516576775725,1150061100,발산1동,1150010600
473643,126.963224368084,37.5733044180589,1111058000,교남동,1111018100
473644,127.005074889913,37.5833692762997,1111064000,이화동,1111016800
473646,126.963939150044,37.6105444406384,1111056000,평창동,1111018300
473669,126.861830372995,37.5230323433515,1147065000,신정4동,1147010100
473670,127.126458409685,37.549685059749,1174058000,암사2동,1174010700
473671,126.831142468816,37.5306631278998,1147058000,신월3동,1147010300
473672,126.91961279583,37.5855206144511,1138060000,응암3동,1138010700
473674,126.919940372925,37.6089505680653,1138062500,역촌동,1138010800
473675,126.916133019866,37.605089436238,1138062500,역촌동,1138010800
473679,126.82825340627,37.5415288005928,1147060000,신월5동,1147010300
473681,126.863969994791,37.5238484317332,1147065000,신정4동,1147010100
473682,126.917694486473,37.6011867255837,1138062500,역촌동,1138010800
473683,126.919607338112,37.6020676809222,1138062500,역촌동,1138010800
473684,126.944732392243,37.5953795593755,1141066000,홍은1동,1141011800
473685,126.914223149804,37.58253975986,1141072000,북가좌2동,1141011900
473686,126.912555110688,37.5795839081467,1141072000,북가좌2동,1141011900
473687,126.91066239374,37.5803096828556,1141072000,북가좌2동,1141011900
473688,126.984446884986,37.4820638500873,1165061000,방배2동,1165010100
473690,126.90878048452,37.6022992025309,1138062500,역촌동,1138010800
473694,126.92320539069,37.6225993754913,1138053000,불광2동,1138010300
473695,126.930524400368,37.600596987994,1138058000,응암1동,1138010700
473705,126.962153407511,37.4816633594666,1162057500,행운동,1162010100
473706,126.932303154803,37.4761172901348,1162064500,서원동,1162010200
473707,126.964341372885,37.4750221592262,1162062500,인헌동,1162010100
473708,126.915192462033,37.4750439576647,1162076500,미성동,1162010200
473709,127.083035976629,37.5426044275896,1121585000,구의1동,1121510300
473711,127.106554627171,37.5505202819769,1121581000,광장동,1121510400
473712,126.920295676631,37.6021344606723,1138062500,역촌동,1138010800
473714,126.932709924491,37.6115795171846,1138052000,불광1동,1138010300
473724,127.084750910701,37.5405816366322,1121585000,구의1동,1121510300
473725,127.084230767345,37.5398874281045,1121585000,구의1동,1121510300
473726,127.066506212234,37.5987295032396,1123074000,이문1동,1123011000
473727,127.040291954136,37.5768375116551,1123053300,용두동,1123010200
473734,127.043253808559,37.5753638782969,1123053300,용두동,1123010200
473735,127.053841832239,37.5854097486563,1123056000,전농1동,1123010400
473736,127.062351314571,37.563916299458,1123065000,장안1동,1123010600
473739,126.863004629323,37.5430587154564,1147053000,목3동,1147010200
473740,126.912658059687,37.5719886027308,1141069000,남가좌1동,1141012000
473741,126.835048607603,37.5393385188644,1150054000,화곡1동,1150010300
473742,126.845455686444,37.5361120624102,1150059300,화곡8동,1150010300
473743,126.82117834886,37.4857740605349,1153080000,항동,1153011200
473745,127.079075648818,37.6275369883175,1135060000,공릉2동,1135010300
473746,127.085219519407,37.6720567655937,1135066500,상계3.4동,1135010500
473748,127.075519893093,37.6253670390347,1135059500,공릉1동,1135010300
473749,127.061935842814,37.6198400063471,1135056000,월계1동,1135010200
473753,127.052471137639,37.6753854484628,1135063000,상계1동,1135010500
473765,127.028822002525,37.5813773740582,1123051500,신설동,1123010200
473768,127.006935849589,37.5556662732657,1114062500,다산동,1114016200
473785,127.038182112275,37.5889770265932,1123054500,제기동,1123010300
473786,127.072651168131,37.5807247770313,1123066000,장안2동,1123010600
473787,127.056654816482,37.5956538842344,1123074000,이문1동,1123011000
473789,127.086529822615,37.5474931722042,1121586000,구의2동,1121510300
473803,127.090152447273,37.5394050754342,1121587000,구의3동,1121510300
473804,127.082003685781,37.5536685098391,1121578000,능동,1121510200
473806,127.048802362409,37.676375127384,1132052200,도봉2동,1132010800
473808,127.042503069883,37.6746865178213,1132052100,도봉1동,1132010800
473811,126.981322280878,37.5569709054526,1114054000,회현동,1114012100
473814,127.000215945439,37.5591449572349,1114058000,장충동,1114014400
473841,126.83516863678,37.5205316509258,1147061100,신월7동,1147010300
473843,126.862521546205,37.5254454919741,1147065000,신정4동,1147010100
473844,126.876101908819,37.5455326401653,1147052000,목2동,1147010200
473845,126.847736692709,37.5269180630776,1147057000,신월2동,1147010300
473846,126.831443459761,37.5214900149485,1147061100,신월7동,1147010300
473848,126.933616537299,37.500734737999,1159056000,상도4동,1159010200
473849,126.939307053428,37.4991759047866,1159056000,상도4동,1159010200
473854,127.148741296172,37.5006786700002,1171055000,마천2동,1171011400
473855,127.016193139058,37.5772027738787,1111070000,숭인1동,1111017500
473861,126.987874358653,37.4814787759646,1165061000,방배2동,1165010100
473872,126.987328623343,37.476042208376,1165062000,방배3동,1165010100
473874,126.933496097338,37.6035134937975,1138051000,녹번동,1138010200
473879,126.931456590927,37.6016008760673,1138051000,녹번동,1138010200
473880,126.931119489524,37.6048914562814,1138051000,녹번동,1138010200
473884,127.101071369386,37.5477306567474,1121581000,광장동,1121510400
473886,127.078058049515,37.5353829747911,1121582000,자양1동,1121510500
473887,127.077832015928,37.5348637872686,1121582000,자양1동,1121510500
473888,127.069997269266,37.5341511340421,1121584000,자양3동,1121510500
473889,126.959943222086,37.5638548799866,1141056500,충현동,1141010200
473890,126.956699285636,37.5644825400912,1141056500,충현동,1141011000
473891,126.959107544326,37.5614156861103,1141055500,북아현동,1141011000
473893,127.016730517193,37.5604485958729,1114066500,동화동,1114016200
473895,126.926912284726,37.5742421254136,1141061500,연희동,1141011700
473914,126.930668957257,37.5659828958812,1141061500,연희동,1141011700
473915,126.929397923965,37.5631372475253,1141061500,연희동,1141011700
473917,127.006968931456,37.6373924943422,1130566000,인수동,1130510300
473918,127.025228066334,37.6440665689224,1130563500,수유3동,1130510300
473920,127.018151173298,37.6439191175075,1130562500,수유2동,1130510300
473936,127.016852620996,37.634673674398,1130566000,인수동,1130510300
473937,126.864060041611,37.5385605252314,1147054000,목4동,1147010200
473939,126.862004326768,37.5239706698525,1147065000,신정4동,1147010100
473940,126.844743222572,37.5243203631655,1147057000,신월2동,1147010300
473953,126.934547538294,37.5916765909576,1141068500,홍은2동,1141011800
473954,126.934364770761,37.5869255570026,1141068500,홍은2동,1141011800
473957,126.933355628563,37.5808335571523,1141068500,홍은2동,1141011800
473961,126.917718459168,37.5829117453247,1141072000,북가좌2동,1141011900
473988,126.847646936263,37.5484620174566,1150059000,화곡본동,1150010300
473989,126.821419397243,37.5729528003044,1150063000,방화1동,1150010500
473994,127.076276064098,37.6598618100897,1135062400,중계4동,1135010600
474003,126.866305701169,37.5533782967056,1150052000,등촌1동,1150010200
474004,126.8094540523,37.5598535431471,1150062000,공항동,1150010800
474007,126.822167870369,37.5720972651485,1150063000,방화1동,1150010500
474023,127.003323898662,37.4763217936875,1165062000,방배3동,1165010100
