순번,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감율,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진 설계 적용 여부,내진 능력
seq,plot_lc,signgu_cd,lgldong_cd,plot_div_cd,bun,ji,mng_bldstr_regstr,regstr_div_cd,regstr_div_cd_nm,regstr_knd_cd,regstr_knd_cd_nm,rdnmsys,buld_nm,sprar_nm,blck,lot,outoflot_cnt,nadres_rd_cd,nadres_lgldong_cd,nadres_grnd_udgd_cd,nadres_bbno,nadres_buno,dong_nm,main_atach_div_cd,main_atach_div_cd_nm,plot_ar,bld_ar,bdtlrt,totflar,flart_calc_totflar,flart,strct_cd,strct_cd_nm,etc_strct,main_ppos_cd,main_ppos_cd_nm,etc_ppos,rf_cd,rf_cd_nm,etc_rf,gnr_cnt,hshld_cnt,hgt,grnd_fl_cnt,udgd_fl_cnt,rdng_elvtr_cnt,emgnc_usg_elvtr_cnt,atach_bldstr_cnt,atach_bldstr_ar,tot_dong_totflar,insdhous_mchntp_cnt,insdhous_mchntp_ar,outhous_mchntp_cnt,outhous_mchntp_ar,insdhous_indptp_cnt,insdhous_indptp_ar,outhous_indptp_cnt,outhous_indptp_ar,prmsn_dd,bgncst_dd,use_aprv_dd,prmsn_no_yr,prmsn_no_instt_cd,prmsn_no_instt_cd_nm,prmsn_no_div_cd,prmsn_no_div_cd_nm,hoadr,energy_efic_grd,energy_redcn_rt,epi,ecofrnd_bldstr_grd,ecofrnd_bldstr_cert_score,intlgnt_bldstr_grd,intlgnt_bldstr_cert_score,crt_ymd,rserthqk_dsign_aplcn_yn,rserthqk_ablty
7,서울특별시 서대문구 연희동 1-12번지,11410,11700,0,1,12,11410-17062,2,집합,3,표제부,서울특별시 서대문구 모래내로20길 46,,,,,1,114104136086,11701,0,46,0,,0,주건축물,406.070000000,242.910000000,59.810000000,1291.080000000,791.820000000,194.990000000,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,연립주택,10,(철근)콘크리트,평스라브,15,0,12.300000000,4,2,0,0,0,0E-9,1291.080000000,0,0E-9,0,0E-9,10,272.850000000,2,0E-9,19970930,19971118,19980427,,,,,,0,,0E-9,0,,0,,0,20171205,,
8,서울특별시 서대문구 연희동 1-15번지,11410,11700,0,1,15,11410-17063,2,집합,3,표제부,서울특별시 서대문구 모래내로 384,,,,,0,114103112015,11702,0,384,0,,0,주건축물,0E-9,0E-9,0E-9,872.600000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,연립주택(12세대),10,(철근)콘크리트,스라브위아스팔트싱글,12,0,0E-9,4,1,0,0,0,0E-9,872.600000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,19910812,19910820,19920620,,,,,,0,,0E-9,0,,0,,0,20171205,,
9,서울특별시 서대문구 연희동 1-19번지,11410,11700,0,1,19,11410-17064,2,집합,3,표제부,서울특별시 서대문구 모래내로20길 43,,,,,0,114104136086,11701,0,43,0,,0,주건축물,0E-9,0E-9,0E-9,658.820000000,0E-9,0E-9,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,다세대주택(12세대),10,(철근)콘크리트,스라브위아스팔트싱글,12,0,0E-9,3,1,0,0,0,0E-9,658.820000000,0,0E-9,0,0E-9,0,0E-9,5,0E-9,19910304,,19911220,,,,,,0,,0E-9,0,,0,,0,20171205,,
10,서울특별시 서대문구 연희동 1-23번지,11410,11700,0,1,23,11410-100182334,2,집합,3,표제부,서울특별시 서대문구 모래내로20길 13,만민베스트빌,,,,0,114104136086,11701,0,13,0,만민베스트빌,0,주건축물,337.000000000,195.500000000,58.010000000,804.230000000,632.560000000,187.700000000,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,다세대주택,10,(철근)콘크리트,(철근)콘크리트(평스라브),8,0,14.400000000,4,1,0,0,0,0E-9,804.230000000,0,0E-9,0,0E-9,8,171.670000000,0,0E-9,20071113,20080111,20080609,2007,3120081,건축과,1101,신축허가,0,,0E-9,0,,0,,0,20190530,1,
1,서울특별시 마포구 신공덕동 1-4번지,11440,10300,0,1,4,11440-7858,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,26.450000000,0E-9,26.450000000,26.450000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙,0,1,0E-9,1,0,0,0,0,0E-9,26.450000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20230904,0,
2,서울특별시 마포구 신공덕동 1-48번지,11440,10300,0,1,48,11440-100244461,2,집합,3,표제부,서울특별시 마포구 만리재로 67,갑을명가시티2,,,,6,114403101016,10303,0,67,0,갑을명가시티2,0,주건축물,595.000000000,335.150000000,56.330000000,5780.410000000,4860.780000000,816.940000000,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"업무시설(오피스텔), 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,59.100000000,19,2,0,2,0,0E-9,5780.410000000,100,502.410000000,0,0E-9,3,49.500000000,0,0E-9,20120203,20141201,20161104,2012,3130085,건축과,1101,신축허가,195,,0E-9,63,,0,,0,20240520,1,
3,서울특별시 마포구 신공덕동 1-53번지,11440,10300,0,1,53,11440-7866,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,28.560000000,0E-9,28.560000000,28.560000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙,0,1,0E-9,1,0,0,0,0,0E-9,28.560000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20230904,0,
4,서울특별시 마포구 신공덕동 1-89번지,11440,10300,0,1,89,11440-7867,1,일반,2,일반건축물,서울특별시 마포구 효창목2길 24,,,,,1,114404139629,10302,0,24,0,,0,주건축물,90.500000000,38.500000000,47.510000000,112.800000000,78.830000000,87.100000000,11,벽돌구조,조적조,1000,단독주택,다가구용단독주택(3가구),10,(철근)콘크리트,평스라브,0,3,0E-9,2,1,0,0,0,0E-9,112.800000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19921105,,,,,,0,,0E-9,0,,0,,0,20230904,0,
5,서울특별시 마포구 신공덕동 1-90번지,11440,10300,0,1,90,11440-7868,1,일반,2,일반건축물,서울특별시 마포구 임정로 73-8,,,,,0,114403113032,10302,0,73,8,,0,주건축물,123.000000000,49.800000000,40.490000000,182.390000000,132.590000000,107.800000000,11,벽돌구조,"연와조, 조립식판넬, 철근콘크리트조",1000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,1,9.300000000,3,1,0,0,0,0E-9,182.390000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19920727,,,,,,0,,0E-9,0,,0,,0,20230904,0,
8,서울특별시 마포구 신공덕동 1-97번지,11440,10300,0,1,97,11440-7871,1,일반,2,일반건축물,서울특별시 마포구 효창목2길 30,,,,,0,114404139629,10302,0,30,0,,0,주건축물,0E-9,81.450000000,0E-9,299.640000000,226.910000000,0E-9,21,철근콘크리트구조,"철근콘크리트조, 연와조",1000,단독주택,"주택, 근린생활시설",10,(철근)콘크리트,평옥개,0,1,0E-9,3,1,0,0,0,0E-9,299.640000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19730604,,,,,,0,,0E-9,0,,0,,0,20230904,0,
9,서울특별시 마포구 신공덕동 1-135번지,11440,10300,0,1,135,11440-7872,1,일반,2,일반건축물,서울특별시 마포구 임정로 73-6,,,,,0,114403113032,10302,0,73,6,,0,주건축물,72.330000000,35.540000000,49.140000000,136.470000000,91.950000000,127.130000000,11,벽돌구조,연와조,1000,단독주택,다가구주택(4가구),10,(철근)콘크리트,스라브,0,4,9.400000000,3,1,0,0,0,0E-9,136.470000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,19890522,,19900124,,,,,,0,,0E-9,0,,0,,0,20240328,0,
10,서울특별시 마포구 신공덕동 2번지,11440,10300,0,2,0,11440-7873,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,20.500000000,0E-9,20.500000000,20.500000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙,0,1,0E-9,1,0,0,0,0,0E-9,20.500000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20210706,0,
2,서울특별시 마포구 아현동 9-3번지,11440,10100,0,9,3,11440-1616,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,18.180000000,0E-9,18.180000000,18.180000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,18.180000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
3,서울특별시 마포구 아현동 38-123번지,11440,10100,0,38,123,11440-1617,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,13.220000000,0E-9,13.220000000,13.220000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,13.220000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
4,서울특별시 마포구 아현동 50-42번지,11440,10100,0,50,42,11440-1618,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,0E-9,0E-9,25.820000000,0E-9,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙,0,0,0E-9,1,0,0,0,0,0E-9,25.820000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
5,서울특별시 마포구 아현동 50-49번지,11440,10100,0,50,49,11440-1619,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,19.830000000,0E-9,19.830000000,19.830000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙,0,1,0E-9,1,0,0,0,0,0E-9,19.830000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
6,서울특별시 마포구 아현동 56번지,11440,10100,0,56,0,11440-1620,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,40.990000000,0E-9,40.990000000,40.990000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,40.990000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
7,서울특별시 마포구 아현동 60번지,11440,10100,0,60,0,11440-1621,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,33.060000000,0E-9,33.060000000,33.060000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,33.060000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
8,서울특별시 마포구 아현동 60-1번지,11440,10100,0,60,1,11440-1622,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,29.750000000,0E-9,29.750000000,29.750000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,90,기타지붕,초즙,0,1,0E-9,1,0,0,0,0,0E-9,29.750000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
9,서울특별시 마포구 아현동 60-3번지,11440,10100,0,60,3,11440-1623,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,19.830000000,0E-9,19.830000000,19.830000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,19.830000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,,,,,,,0,,0E-9,0,,0,,0,20200428,0,
10,서울특별시 마포구 아현동 60-5번지,11440,10100,0,60,5,11440-1624,1,일반,2,일반건축물,,,,,,0,,,0,0,0,,0,주건축물,0E-9,29.750000000,0E-9,29.750000000,29.750000000,0E-9,51,일반목구조,목조,1000,단독주택,주택,20,기와,와즙,0,1,0E-9,1,0,0,0,0,0E-9,29.750000000,0,0E-9,0,0E-9,0,0E-9,0,0E-9,,,19430210,,,,,,0,,0E-9,0,,0,,0,20200428,0,
