대지위치,gu_name,hdong_code,hdong_name,SYDATE,total_area,total_units,PNU,lng,lat
서울특별시 중랑구 묵동 238-112,중랑구,11070650,묵2동,2016-06-21,257.1,10.0,1126010400002380112,127.07613441615,37.6126872242728
서울특별시 도봉구 창동 608-49,도봉구,11100600,창2동,2017-01-19,266.5,10.0,1132010700006080049,127.038258498127,37.6446059057724
서울특별시 중랑구 중화동 326-174,중랑구,11070620,중화2동,2016-08-17,,10.0,1126010300003260174,127.07338459974,37.5974943129111
서울특별시 중랑구 면목동 111-3,중랑구,11070710,면목본동,2016-08-18,202.94,8.0,1126010100001110003,127.091020619017,37.585160695894
서울특별시 도봉구 도봉동 625-12,도봉구,11100650,도봉2동,1995-09-07,234.1,11.0,1132010800006250012,127.046640475667,37.675374383611
서울특별시 도봉구 도봉동 573-5,도봉구,11100640,도봉1동,1986-06-09,216.0,6.0,1132010800005730005,127.041491787406,37.6851817461197
서울특별시 도봉구 도봉동 586-13,도봉구,11100640,도봉1동,1987-10-28,208.9,6.0,1132010800005860013,127.042089599227,37.6801849799945
서울특별시 마포구 노고산동 12-39,마포구,11140600,대흥동,1995-05-30,134.4,7.0,1144011000000120039,126.940879699391,37.5541730486691
서울특별시 서대문구 남가좌동 3-36,서대문구,11130700,남가좌2동,2018-10-05,244.0,8.0,1141012000000030036,126.922034617506,37.5836074486388
서울특별시 서대문구 홍은동 265-192,서대문구,11130680,홍은2동,2019-05-27,253.0,8.0,1141011800002650192,126.93145955285,37.587260606754
서울특별시 강서구 화곡동 805-13,강서구,11160590,화곡4동,2012-07-02,453.8,5.0,1150010300008050013,126.861926942143,37.5340400765828
서울특별시 강서구 내발산동 696-4,강서구,11160670,발산1동,2012-07-04,492.7,19.0,1150010600006960004,126.832775361624,37.5514838405474
서울특별시 강서구 화곡동 845-20,강서구,11160570,화곡2동,2013-07-22,164.3,7.0,1150010300008450020,126.857609653005,37.5302619204169
서울특별시 강서구 화곡동 869-62,강서구,11160570,화곡2동,2013-11-20,174.0,8.0,1150010300008690062,126.853668313825,37.5334136677789
서울특별시 강서구 화곡동 46-309,강서구,11160550,화곡본동,2013-12-13,235.94,10.0,1150010300000460309,126.84933759838,37.5454201645327
서울특별시 강서구 화곡동 457-48,강서구,11160570,화곡2동,2008-06-10,205.5,8.0,1150010300004570048,126.854202071811,37.5351758732843
서울특별시 강서구 화곡동 346-61,강서구,11160730,화곡1동,2013-12-30,290.9,8.0,1150010300003460061,126.84393434718,37.5317707552753
서울특별시 동작구 상도동 256-188,동작구,11200550,상도3동,2002-09-05,390.73,8.0,1159010200002560188,126.933999766836,37.496662675151
서울특별시 동작구 상도동 244-76,동작구,11200560,상도4동,1990-12-21,0.0,9.0,1159010200002440076,126.935225365184,37.499033450592
서울특별시 동작구 사당동 303-157,동작구,11200660,사당4동,1987-11-13,157.0,6.0,1159010700003030157,126.96923671853,37.4778552284147
서울특별시 동작구 상도1동 494,동작구,11200530,상도1동,2002-12-31,215.5,9.0,1159010300004940000,126.952701486519,37.5050590170415
서울특별시 용산구 용산동4가 14-4,용산구,11030520,용산2가동,1985-12-13,0.0,0.0,1117010300000140004,126.984836191165,37.5277591987571
서울특별시 강서구 화곡동 111-107,강서구,11160740,우장산동,2007-11-28,526.0,4.0,1150010300001110107,126.843315989454,37.5453188043941
서울특별시 강서구 화곡동 895-27,강서구,11160630,화곡8동,2008-08-18,245.0,8.0,1150010300008950027,126.849721683495,37.5300714058842
서울특별시 광진구 중곡동 689-7,광진구,11050570,중곡3동,2021-08-24,206.45,8.0,1121510100006890007,127.081546201716,37.568681861598
서울특별시 강서구 방화동 497-18,강서구,11160700,방화1동,2002-05-21,221.75,8.0,1150010900004970018,126.80614819282,37.5740010741521
서울특별시 강서구 화곡동 971-10,강서구,11160550,화곡본동,1991-12-10,327.8,9.0,1150010300009710010,126.848831670018,37.5476048890615
서울특별시 영등포구 당산동 121-68,영등포구,11190560,당산2동,2002-04-08,319.0,8.0,1156011700001210068,126.907175841384,37.5290271729242
서울특별시 영등포구 당산동6가 328-9,영등포구,11190560,당산2동,1976-09-04,0.0,12.0,1156011600003280009,126.901934777472,37.5361483219183
서울특별시 강서구 화곡동 504-112,강서구,11160590,화곡4동,2002-06-12,340.0,8.0,1150010300005040112,126.860873824193,37.537086473105
서울특별시 강동구 성내동 275-3,강동구,11250660,성내2동,2021-01-04,262.81,10.0,1174010800002750003,127.127491429661,37.5317742448813
서울특별시 강동구 길동 477,강동구,11250740,길동,2020-04-14,,,1174010500004770000,127.148205142647,37.5413460748366
서울특별시 동대문구 이문동 176-15,동대문구,11060900,이문2동,1995-12-14,123.0,4.0,1123011000001760015,127.067239155863,37.599301397326
서울특별시 동대문구 전농동 126-25,동대문구,11060830,전농1동,2002-09-14,233.0,8.0,1123010400001260025,127.051017550257,37.5831919471131
서울특별시 동대문구 휘경동 286-332,동대문구,11060730,휘경2동,2002-11-01,162.0,4.0,1123010900002860332,127.061510095147,37.5860503919484
서울특별시 도봉구 창동 829,도봉구,11100600,창2동,2016-08-30,1905.3,10.0,1132010700008290000,127.037326306497,37.6452797799517
서울특별시 송파구 석촌동 271-19,송파구,11240630,석촌동,2004-07-29,184.3,6.0,1171010500002710019,127.105187258113,37.5009785729443
서울특별시 송파구 방이동 126-10,송파구,11240570,방이1동,2005-12-15,220.9,6.0,1171011100001260010,127.118166474338,37.5092918579448
서울특별시 송파구 석촌동 242-12,송파구,11240630,석촌동,2002-07-18,259.8,11.0,1171010500002420012,127.101669416736,37.499871253525
서울특별시 강동구 둔촌동 82-20,강동구,11250710,둔촌2동,1990-04-30,0.0,3.0,1174010600000820020,127.145252697789,37.5305691897987
서울특별시 은평구 역촌동 64-6,은평구,11120740,역촌동,2002-09-11,141.0,4.0,1138010800000640006,126.914213534533,37.60393794302
서울특별시 은평구 신사동 3-29,은평구,11120650,신사1동,1986-08-13,124.3,6.0,1138010900000030029,126.913022201802,37.5989572974498
서울특별시 은평구 신사동 5-41,은평구,11120650,신사1동,1998-01-26,311.45,8.0,1138010900000050041,126.911713430282,37.599013268319
서울특별시 은평구 신사동 8-55,은평구,11120650,신사1동,1993-07-24,270.0,15.0,1138010900000080055,126.910810819818,37.5999452951839
서울특별시 도봉구 쌍문동 50,도봉구,11100540,쌍문4동,1993-11-30,7661.4,0.0,1132010500000500000,127.030615857036,37.6592749660609
서울특별시 도봉구 쌍문동 54,도봉구,11100540,쌍문4동,1990-10-19,0.0,53.0,1132010500000540000,127.031200913055,37.6585642084385
서울특별시 도봉구 쌍문동 460-205,도봉구,11100510,쌍문1동,2004-07-09,196.23,9.0,1132010500004600205,127.023046884012,37.6535695062289
서울특별시 도봉구 쌍문동 75-15,도봉구,11100520,쌍문2동,1996-12-12,261.0,9.0,1132010500000750015,127.036181834242,37.6542939324287
서울특별시 강북구 수유동 472-669,강북구,11090630,수유1동,2008-12-04,155.66,4.0,1130510300004720669,127.018802780791,37.6334850698253
서울특별시 성북구 장위동 66-199,성북구,11080770,장위2동,2019-01-18,468.9,16.0,1129013800000660199,127.053655057242,37.6105332479607
서울특별시 강북구 번동 148-296,강북구,11090610,번2동,1989-11-23,0.0,6.0,1130510200001480296,127.033760851484,37.6263713349842
서울특별시 강북구 번동 148-305,강북구,11090610,번2동,1990-07-31,228.0,8.0,1130510200001480305,127.033356387844,37.6260033068169
서울특별시 광진구 자양동 48-6,광진구,11050670,자양4동,2018-07-11,137.0,7.0,1121510500000480006,127.066474753657,37.5346845795788
서울특별시 광진구 자양동 227-260,광진구,11050660,자양3동,2018-09-13,124.42,4.0,1121510500002270260,127.075554537126,37.5366194240995
서울특별시 광진구 구의동 257-104,광진구,11050600,구의1동,2010-07-15,229.8,9.0,1121510300002570104,127.08636756483,37.5386785448352
서울특별시 송파구 석촌동 153-1,송파구,11240630,석촌동,2010-06-04,231.4,12.0,1171010500001530001,127.101781869854,37.5051510481599
서울특별시 송파구 송파동 183-6,송파구,11240620,송파2동,2015-10-19,180.0,7.0,1171010400001830006,127.11587910229,37.5000945033201
서울특별시 광진구 구의동 208-63,광진구,11050620,구의3동,2009-03-30,246.4,7.0,1121510300002080063,127.091894291099,37.5421929572398
서울특별시 성동구 성수동2가 299-178,성동구,11040680,성수2가3동,2016-08-09,293.2,16.0,1120011500002990178,127.053923458024,37.5488170301194
서울특별시 강북구 수유동 451-119,강북구,11090750,인수동,2001-04-02,278.0,8.0,1130510300004510119,127.014882164074,37.6349509924313
서울특별시 성북구 종암동 1-10,성북구,11080840,종암동,2015-05-04,,10.0,1129013500000010010,127.040171727414,37.5981115216718
서울특별시 성북구 석관동 124-51,성북구,11080850,석관동,2016-04-14,241.67,8.0,1129013900001240051,127.063511912182,37.6108061297947
서울특별시 성북구 돈암동 593-4,성북구,11080630,정릉2동,1992-12-02,0.0,7.0,1129010300005930004,127.006032515843,37.5979955790782
서울특별시 성북구 동선동3가 161-1,성북구,11080830,동선동,2016-06-28,335.5,12.0,1129011800001610001,127.019838308787,37.5927155170509
서울특별시 강북구 수유동 55-3,강북구,11090630,수유1동,2001-10-05,374.5,14.0,1130510300000550003,127.021800016249,37.6303579527566
서울특별시 강북구 수유동 193-5,강북구,11090650,수유3동,2001-09-27,169.39,8.0,1130510300001930005,127.024512804986,37.6404255716918
서울특별시 서대문구 천연동 90-18,서대문구,11130520,천연동,2011-11-29,152.0,6.0,1141010600000900018,126.959328072745,37.5688201482921
서울특별시 서대문구 홍제동 139-16,서대문구,11130650,홍제2동,2012-09-07,221.27,20.0,1141011100001390016,126.947391369573,37.5865020377883
서울특별시 서대문구 대신동 144,서대문구,11130750,신촌동,2013-05-16,576.2,39.0,1141011300001440000,126.945812432642,37.5669274028244
서울특별시 서대문구 북가좌동 328-37,서대문구,11130720,북가좌2동,2011-05-11,198.1,8.0,1141011900003280037,126.911143708891,37.5826445199902
서울특별시 강서구 화곡동 80-9,강서구,11160740,우장산동,2008-07-07,237.46,8.0,1150010300000800009,126.844288189942,37.5480097499999
서울특별시 마포구 서교동 449-27,마포구,11140660,서교동,2015-01-23,341.5,11.0,1144012000004490027,126.917311113067,37.5573131971342
서울특별시 마포구 망원동 423-19,마포구,11140700,망원2동,2008-12-31,148.31,5.0,1144012300004230019,126.905416640267,37.5577604426723
서울특별시 서초구 방배동 864-6,서초구,11220650,방배4동,2019-02-20,336.1,9.0,1165010100008640006,126.985506470913,37.4869357377117
서울특별시 서초구 반포동 1342,서초구,11220570,반포1동,2018-09-21,,,1165010700013420000,127.018033586979,37.5017842958819
서울특별시 송파구 송파동 43-3,송파구,11240610,송파1동,2017-07-06,253.8,13.0,1171010400000430003,127.109883676929,37.5092945375035
서울특별시 송파구 송파동 104-2,송파구,11240610,송파1동,2017-09-22,,10.0,1171010400001040002,127.113127157677,37.5037543515222
서울특별시 강서구 화곡동 425-22,강서구,11160730,화곡1동,2015-08-24,548.2,8.0,1150010300004250022,126.839875500314,37.5304666197362
서울특별시 서대문구 북가좌동 2-69,서대문구,11130720,북가좌2동,1986-04-18,0.0,6.0,1141011900000020069,126.916750485109,37.581679769199
서울특별시 중랑구 묵동 173-15,중랑구,11070640,묵1동,2002-10-17,267.1,10.0,1126010400001730015,127.079022478364,37.6130508567958
서울특별시 중랑구 망우동 384-7,중랑구,11070730,망우본동,1986-05-31,0.0,6.0,1126010500003840007,127.101985951062,37.5959682291468
서울특별시 중랑구 망우동 433-5,중랑구,11070680,망우3동,2004-03-04,241.6,8.0,1126010500004330005,127.100490151539,37.5906856475554
서울특별시 중랑구 망우동 468-54,중랑구,11070730,망우본동,1996-02-07,640.0,19.0,1126010500004680054,127.09866191898,37.5980904555439
서울특별시 서대문구 홍은동 9-189,서대문구,11130660,홍은1동,1984-10-04,59.08,3.0,1141011800000090189,126.949923715301,37.59841136892
서울특별시 서대문구 홍은동 277-67,서대문구,11130680,홍은2동,1994-03-21,357.0,4.0,1141011800002770067,126.932075043382,37.5815083921904
서울특별시 서대문구 홍은동 405-11,서대문구,11130680,홍은2동,2007-11-22,312.0,8.0,1141011800004050011,126.929096293511,37.5776971488141
서울특별시 서대문구 홍은동 415-13,서대문구,11130680,홍은2동,2001-08-27,165.3,7.0,1141011800004150013,126.928004114533,37.5777709098724
서울특별시 강서구 화곡동 376-10,강서구,11160730,화곡1동,2002-06-20,290.8,12.0,1150010300003760010,126.835175651243,37.5359046271334
서울특별시 강서구 화곡동 350-38,강서구,11160730,화곡1동,2007-06-08,184.1,5.0,1150010300003500038,126.845019420339,37.5337527629734
서울특별시 은평구 신사동 10-26,은평구,11120650,신사1동,2001-11-30,234.4,9.0,1138010900000100026,126.909518958352,37.6019185620294
서울특별시 은평구 신사동 14-46,은평구,11120650,신사1동,2000-09-18,175.9,8.0,1138010900000140046,126.909173026195,37.6004057137027
서울특별시 은평구 신사동 200-20,은평구,11120660,신사2동,2001-09-12,190.34,9.0,1138010900002000020,126.910257053021,37.5946819169534
서울특별시 은평구 신사동 208-8,은평구,11120660,신사2동,1986-07-01,165.0,6.0,1138010900002080008,126.907063834318,37.5952733792867
서울특별시 은평구 신사동 300-94,은평구,11120660,신사2동,1991-06-03,0.0,8.0,1138010900003000094,126.902295442434,37.5924241073029
서울특별시 강서구 화곡동 773-22,강서구,11160590,화곡4동,2006-07-28,293.9,8.0,1150010300007730022,126.862116714236,37.5351888032001
서울특별시 강서구 방화동 135-1,강서구,11160761,방화3동,2002-07-18,351.57,8.0,1150010900001350001,126.818811148477,37.5774908240595
서울특별시 구로구 개봉동 342-14,구로구,11170650,개봉3동,2002-12-30,308.8,10.0,1153010700003420014,126.853378586344,37.4880106499037
서울특별시 구로구 가리봉동 131-42,구로구,11170700,가리봉동,1979-03-14,0.0,2.0,1153010300001310042,126.890198655546,37.4806430590706
서울특별시 구로구 궁동 282-10,구로구,11170690,수궁동,1996-05-25,588.5,16.0,1153010900002820010,126.829449072822,37.4975004529866
서울특별시 강북구 미아동 8-42,강북구,11090710,송중동,2002-11-01,313.0,12.0,1130510100000080042,127.038081722998,37.6148275572411
서울특별시 강북구 미아동 8-370,강북구,11090710,송중동,1979-09-19,0.0,10.0,1130510100000080370,127.038444258982,37.6154491217292
서울특별시 강북구 미아동 258-126,강북구,11090710,송중동,1988-08-27,0.0,6.0,1130510100002580126,127.032497357426,37.624641794906
서울특별시 강북구 미아동 439-99,강북구,11090720,송천동,1990-04-09,87.82,3.0,1130510100004390099,127.02570430612,37.6144843821641
서울특별시 송파구 잠실동 231-8,송파구,11240710,잠실본동,2004-04-19,201.3,6.0,1171010100002310008,127.084478467378,37.507494958963
서울특별시 광진구 구의동 72-2,광진구,11050610,구의2동,1996-10-15,166.9,9.0,1121510300000720002,127.090855801946,37.5490254945428
서울특별시 광진구 구의동 72-40,광진구,11050610,구의2동,2000-09-30,321.3,10.0,1121510300000720040,127.090342393236,37.5484750180585
서울특별시 광진구 구의동 206-2,광진구,11050620,구의3동,2001-12-31,148.9,5.0,1121510300002060002,127.093386194964,37.5419937471635
서울특별시 광진구 구의동 221-69,광진구,11050600,구의1동,2003-03-18,170.9,6.0,1121510300002210069,127.08875039358,37.5401489216739
서울특별시 송파구 석촌동 271-4,송파구,11240630,석촌동,2000-11-25,247.6,9.0,1171010500002710004,127.105900974991,37.5013784322413
서울특별시 송파구 오금동 92,송파구,11240600,오금동,2000-06-23,280.6,8.0,1171011200000920000,127.134645757129,37.5071398341122
서울특별시 송파구 풍납동 393,송파구,11240520,풍납2동,2004-06-30,215.7,7.0,1171010300003930000,127.115390330551,37.5274991845983
서울특별시 송파구 삼전동 34-12,송파구,11240640,삼전동,1994-04-16,259.6,10.0,1171010600000340012,127.088183170424,37.5020849593007
서울특별시 송파구 삼전동 97-16,송파구,11240640,삼전동,2003-12-29,248.9,8.0,1171010600000970016,127.092761694184,37.5049815184372
서울특별시 강동구 천호동 229-7,강동구,11250610,천호1동,2016-10-05,233.2,8.0,1174010900002290007,127.13776797211,37.5479067201954
서울특별시 강동구 암사동 463-11,강동구,11250720,암사1동,2016-10-07,228.5,11.0,1174010700004630011,127.129123374326,37.5530607366633
서울특별시 강동구 길동 331-18,강동구,11250740,길동,2009-10-12,170.2,7.0,1174010500003310018,127.14574421626,37.5432140252924
서울특별시 강서구 화곡동 985-44,강서구,11160610,화곡6동,1992-04-11,271.4,9.0,1150010300009850044,126.846127571597,37.5501341011185
서울특별시 강서구 화곡동 1059-23,강서구,11160740,우장산동,2002-07-22,250.8,9.0,1150010300010590023,126.842186507098,37.5448071550246
서울특별시 강서구 화곡동 394-11,강서구,11160630,화곡8동,2002-05-09,235.0,8.0,1150010300003940011,126.849557460503,37.533989917922
서울특별시 강서구 화곡동 56-487,강서구,11160550,화곡본동,2003-04-18,232.0,11.0,1150010300000560487,126.850054818238,37.5393062685984
서울특별시 은평구 응암동 227-49,은평구,11120600,응암2동,2002-12-23,165.0,6.0,1138010700002270049,126.925336296668,37.5956596332881
서울특별시 은평구 신사동 237-42,은평구,11120660,신사2동,1994-07-07,191.0,10.0,1138010900002370042,126.904774019773,37.5970540748596
서울특별시 은평구 신사동 29-68,은평구,11120650,신사1동,1994-04-29,167.3,10.0,1138010900000290068,126.911291556915,37.5969629274938
서울특별시 은평구 신사동 200-89,은평구,11120660,신사2동,2002-12-27,249.0,10.0,1138010900002000089,126.909884931172,37.5949960794021
서울특별시 은평구 신사동 40-26,은평구,11120660,신사2동,1991-04-20,0.0,10.0,1138010900000400026,126.909303262702,37.5954539681258
서울특별시 은평구 신사동 208-7,은평구,11120660,신사2동,1982-11-26,0.0,10.0,1138010900002080007,126.906851137422,37.5952179808544
서울특별시 서대문구 홍제동 285-16,서대문구,11130640,홍제3동,2013-11-20,377.0,13.0,1141011100002850016,126.947965494217,37.59660772872
서울특별시 마포구 서교동 384-21,마포구,11140660,서교동,2003-04-10,156.7,4.0,1144012000003840021,126.912951573819,37.5523459278496
서울특별시 마포구 서교동 385-4,마포구,11140660,서교동,2005-06-28,266.4,8.0,1144012000003850004,126.91480966385,37.5526668669927
서울특별시 마포구 서교동 465-1,마포구,11140660,서교동,2004-07-16,846.2,18.0,1144012000004650001,126.916207586959,37.5547376391352
서울특별시 서대문구 북가좌동 340-35,서대문구,11130720,북가좌2동,2013-07-30,559.3,8.0,1141011900003400035,126.91318786106,37.5860986460084
서울특별시 마포구 합정동 361-54,마포구,11140680,합정동,2009-03-19,307.34,6.0,1144012200003610054,126.9166892405,37.5467124293081
서울특별시 마포구 망원동 455-65,마포구,11140690,망원1동,2008-11-18,145.14,4.0,1144012300004550065,126.899708885838,37.5545673736331
서울특별시 마포구 상암동 1741,마포구,11140740,상암동,2010-06-23,,,1144012700017410000,126.881417089513,37.5875039427788
서울특별시 마포구 연남동 257-14,마포구,11140710,연남동,2010-12-01,192.1,16.0,1144012400002570014,126.92319791878,37.5622153519837
서울특별시 마포구 망원동 467-3,마포구,11140700,망원2동,2011-01-21,265.1,8.0,1144012300004670003,126.901587872852,37.5611993009782
서울특별시 마포구 망원동 409-55,마포구,11140690,망원1동,2011-04-12,366.56,19.0,1144012300004090055,126.902701670484,37.5553010371445
서울특별시 마포구 성산동 620-2,마포구,11140720,성산1동,2011-07-28,,8.0,1144012500006200002,126.917008169112,37.5626955388867
서울특별시 마포구 동교동 197-28,마포구,11140660,서교동,2011-10-12,162.76,12.0,1144012100001970028,126.922714756456,37.5598965923091
서울특별시 마포구 성산동 36-8,마포구,11140720,성산1동,2013-01-03,266.2,8.0,1144012500000360008,126.914360396392,37.5651145343783
서울특별시 마포구 연남동 567-37,마포구,11140710,연남동,2014-11-13,171.21,4.0,1144012400005670037,126.922618120071,37.5606439057708
서울특별시 마포구 용강동 494-62,마포구,11140590,용강동,2009-02-04,284.0,9.0,1144010500004940062,126.939402472006,37.5424320176163
서울특별시 송파구 송파동 136-6,송파구,11240610,송파1동,2016-09-07,165.6,11.0,1171010400001360006,127.112194763186,37.5087171638594
서울특별시 송파구 석촌동 4-7,송파구,11240630,석촌동,2016-09-13,182.2,12.0,1171010500000040007,127.098202482088,37.5052603966276
서울특별시 송파구 오금동 148-1,송파구,11240600,오금동,2020-01-07,202.2,9.0,1171011200001480001,127.139043861847,37.4999292226856
서울특별시 송파구 오금동 120-13,송파구,11240600,오금동,2016-12-09,280.7,10.0,1171011200001200013,127.1391301161,37.5038730909341
서울특별시 송파구 방이동 210-1,송파구,11240570,방이1동,2016-12-16,,10.0,1171011100002100001,127.121855932787,37.5105564529325
서울특별시 송파구 송파동 102-23,송파구,11240620,송파2동,2020-04-17,181.9,10.0,1171010400001020023,127.113802486125,37.5029590163152
서울특별시 송파구 석촌동 181-9,송파구,11240630,석촌동,2017-01-17,285.26,12.0,1171010500001810009,127.104438877381,37.5073514153029
서울특별시 송파구 송파동 94-2,송파구,11240610,송파1동,2017-12-08,165.3,5.0,1171010400000940002,127.111111535172,37.5034988474447
서울특별시 서대문구 북가좌동 74-185,서대문구,11130720,북가좌2동,1988-11-21,0.0,6.0,1141011900000740185,126.913959427997,37.5785459140518
서울특별시 서대문구 북가좌동 274-12,서대문구,11130720,북가좌2동,2006-06-09,176.2,4.0,1141011900002740012,126.915081552042,37.5835266076248
서울특별시 마포구 성산동 50-28,마포구,11140720,성산1동,2004-03-22,137.9,4.0,1144012500000500028,126.914091209167,37.5654331111509
서울특별시 마포구 성산동 81-109,마포구,11140720,성산1동,2004-10-20,166.0,5.0,1144012500000810109,126.909393964732,37.5634083053256
서울특별시 서대문구 홍은동 9-366,서대문구,11130660,홍은1동,2007-06-01,86.0,2.0,1141011800000090366,126.946333715244,37.5977854043768
서울특별시 서대문구 홍은동 188-86,서대문구,11130680,홍은2동,1986-11-10,0.0,8.0,1141011800001880086,126.933745485582,37.5954453519758
서울특별시 서대문구 홍은동 206-28,서대문구,11130680,홍은2동,1997-12-05,367.05,8.0,1141011800002060028,126.934472123151,37.5912950691101
서울특별시 서대문구 홍은동 455,서대문구,11130660,홍은1동,1997-09-30,64081.0,28.0,1141011800004550000,126.944732392243,37.5953795593755
서울특별시 강남구 신사동 626-53,강남구,11230770,압구정동,2004-08-11,344.1,8.0,1168010700006260053,127.031787975664,37.5236270518787
서울특별시 강남구 일원동 666-4,강남구,11230730,일원1동,1989-12-22,361.5,6.0,1168011400006660004,127.084101178144,37.489963271945
서울특별시 동작구 흑석동 280-5,동작구,11200710,흑석동,1983-11-19,0.0,2.0,1159010500002800005,126.969391233476,37.5045380632209
서울특별시 동작구 사당동 278-114,동작구,11200660,사당4동,2003-07-12,166.0,8.0,1159010700002780114,126.97002771939,37.4819524104906
서울특별시 동작구 상도동 301-186,동작구,11200550,상도3동,2001-06-22,331.0,7.0,1159010200003010186,126.933194119814,37.4944141206193
서울특별시 동작구 상도동 126-120,동작구,11200530,상도1동,2001-09-29,249.0,12.0,1159010200001260120,126.954170472423,37.4925320955089
서울특별시 강동구 암사동 433-61,강동구,11250720,암사1동,2015-08-11,248.0,10.0,1174010700004330061,127.138092728467,37.5515771862389
서울특별시 강동구 길동 110,강동구,11250740,길동,2015-08-21,329.6,14.0,1174010500001100000,127.147815837851,37.538162161084
서울특별시 영등포구 대림동 704-6,영등포구,11190710,대림2동,2000-11-30,268.9,7.0,1156013300007040006,126.899119665331,37.4925986464546
서울특별시 영등포구 대림동 737-16,영등포구,11190720,대림3동,2002-11-13,236.1,7.0,1156013300007370016,126.897101589698,37.4972713278117
서울특별시 서초구 양재동 263-14,서초구,11220670,양재2동,2000-07-31,340.9,10.0,1165010200002630014,127.042834735475,37.4764467048665
서울특별시 관악구 신림동 611-56,관악구,11210810,난곡동,1992-12-10,162.0,10.0,1162010200006110056,126.922275038475,37.4745144399176
서울특별시 관악구 봉천동 662-69,관악구,11210520,보라매동,2001-09-26,332.0,9.0,1162010100006620069,126.933297757908,37.4895194575966
서울특별시 관악구 봉천동 1529-46,관악구,11210800,청룡동,1986-12-02,0.0,6.0,1162010100015290046,126.940718400013,37.4794255429797
서울특별시 송파구 마천동 361-15,송파구,11240550,마천1동,1981-10-14,0.0,2.0,1171011400003610015,127.156298748622,37.4949579787794
서울특별시 송파구 잠실동 252-13,송파구,11240710,잠실본동,2004-07-31,201.7,10.0,1171010100002520013,127.089212474266,37.50649649894
서울특별시 송파구 방이동 164-16,송파구,11240570,방이1동,2003-12-30,263.5,10.0,1171011100001640016,127.121767801949,37.5123533256806
서울특별시 강북구 번동 148-344,강북구,11090610,번2동,1994-04-30,215.0,6.0,1130510200001480344,127.033661622843,37.6256295808944
서울특별시 강북구 번동 196,강북구,11090620,번3동,1994-08-31,685.0,18.0,1130510200001960000,127.043537121759,37.6268009668279
서울특별시 강북구 번동 229,강북구,11090610,번2동,1991-05-13,0.0,294.0,1130510200002290000,127.033645724409,37.633332657689
서울특별시 송파구 삼전동 47-7,송파구,11240640,삼전동,2002-08-12,321.7,17.0,1171010600000470007,127.089537085985,37.5031010859011
서울특별시 강서구 화곡동 455-13,강서구,11160570,화곡2동,2002-11-15,286.6,12.0,1150010300004550013,126.85303419307,37.5343215390206
서울특별시 강서구 화곡동 56-39,강서구,11160550,화곡본동,1986-11-24,0.0,6.0,1150010300000560039,126.848802505703,37.5401934174679
서울특별시 강서구 화곡동 466-17,강서구,11160590,화곡4동,1989-08-11,184.2,6.0,1150010300004660017,126.854369920453,37.5372405413018
서울특별시 광진구 자양동 227-71,광진구,11050660,자양3동,2021-01-12,299.8,10.0,1121510500002270071,127.075104535493,37.5376103609212
서울특별시 광진구 자양동 52-91,광진구,11050670,자양4동,2021-03-10,238.0,11.0,1121510500000520091,127.065163293736,37.5346483694798
서울특별시 광진구 구의동 60-68,광진구,11050610,구의2동,2012-04-20,352.4,12.0,1121510300000600068,127.091553407401,37.5486159925561
서울특별시 광진구 중곡동 67-10,광진구,11050580,중곡4동,2019-11-05,329.6,12.0,1121510100000670010,127.09251357621,37.5593118873035
서울특별시 성동구 성수동1가 13-142,성동구,11040660,성수1가2동,2011-12-30,155.4,8.0,1120011400000130142,127.048588995572,37.5489041296771
서울특별시 성동구 성수동2가 289-149,성동구,11040680,성수2가3동,2012-07-10,270.75,28.0,1120011500002890149,127.056485138882,37.5483708292904
서울특별시 강서구 내발산동 716-47,강서구,11160670,발산1동,1990-10-29,171.0,3.0,1150010600007160047,126.834129063451,37.5500561374113
서울특별시 동작구 신대방동 366-119,동작구,11200700,신대방2동,1997-01-14,494.0,15.0,1159010900003660119,126.925761374881,37.4955891915495
서울특별시 동작구 상도동 279-395,동작구,11200560,상도4동,1992-05-16,230.73,9.0,1159010200002790395,126.938959430134,37.4949951459079
서울특별시 노원구 상계동 136-81,노원구,11110690,상계5동,2010-06-25,165.0,4.0,1135010500001360081,127.06997125466,37.6659596837993
서울특별시 노원구 공릉동 237-5,노원구,11110560,공릉2동,2016-05-02,202.0,12.0,1135010300002370005,127.080137391307,37.6237928525726
서울특별시 은평구 불광동 236-8,은평구,11120520,불광1동,1990-12-28,0.0,7.0,1138010300002360008,126.931362865311,37.6151144910436
서울특별시 은평구 불광동 238-100,은평구,11120520,불광1동,1983-02-14,0.0,6.0,1138010300002380100,126.931944644861,37.6160459993769
서울특별시 은평구 불광동 246-17,은평구,11120520,불광1동,1997-07-30,185.6,7.0,1138010300002460017,126.930892933879,37.6158491529292
서울특별시 은평구 불광동 248,은평구,11120520,불광1동,1988-10-13,0.0,0.0,1138010300002480000,126.928054489549,37.6148201496954
서울특별시 은평구 불광동 329-37,은평구,11120520,불광1동,2001-06-22,291.0,9.0,1138010300003290037,126.924921794682,37.6183716952461
서울특별시 노원구 하계동 251-9,노원구,11110580,하계1동,2017-10-24,,8.0,1135010400002510009,127.072892664609,37.6386482299893
서울특별시 노원구 하계동 135-3,노원구,11110580,하계1동,2008-09-08,322.0,7.0,1135010400001350003,127.070776569414,37.634107382288
