"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11215","광진구","10300","구의동","1","대지","0650","0010","(650-10)","20260105","51000","70.44","58.000000","3","","","2008","연립다세대","중개거래","서울 광진구"
"2026","11530","구로구","10200","구로동","1","대지","0792","0002","(792-2)","20260105","29000","53.82","0.000000","3","","","1996","아파트","중개거래","서울 구로구"
"2026","11470","양천구","10200","목동","1","대지","0794","0006","(794-6)","20260105","27000","53.25","25.000000","4","","","2002","연립다세대","중개거래","서울 강서구, 서울 양천구"
"2026","11500","강서구","10300","화곡동","1","대지","0918","0025","AndPra레지던스","20260105","9500","15.26","0.000000","11","","","2013","아파트","중개거래","서울 강서구"
"2026","11740","강동구","10900","천호동","1","대지","0289","0043","지에스하우징허브","20260105","39000","26.31","17.000000","3","","","2016","연립다세대","중개거래","경기 안양시 동안구, 서울 강동구"
"2026","11380","은평구","10100","수색동","1","대지","0418","0000","DMCSKVIEW","20260105","134500","59.986","0.000000","7","","","2023","아파트","중개거래","서울 은평구"
"2026","11410","서대문구","12000","남가좌동","1","대지","0388","0000","DMC센트럴아이파크","20260105","131300","84.95","0.000000","18","","","2018","아파트","중개거래","서울 서대문구"
"2026","11650","서초구","10200","양재동","1","대지","0398","0000","지니하우스2","20260105","78200","45.09","24.000000","5","","","2020","연립다세대","중개거래","서울 서초구"
"2026","11620","관악구","10200","신림동","1","대지","1703","0001","LIG대학마을(건영아파트3차)","20260105","58800","69.17","0.000000","3","","","1996","아파트","중개거래","서울 관악구"
"2026","11530","구로구","10200","구로동","1","대지","0650","0004","SK 허브수 ","20260105","21200","37.53","46.400000","12","","","2005","오피스텔","중개거래","서울 구로구"
"2026","11560","영등포구","11400","당산동4가","1","대지","0091","0000","e편한세상 당산 리버파크","20260105","137145","51.406","0.000000","7","입주권","","0","아파트","중개거래","서울 관악구, 서울 영등포구"
"2026","11590","동작구","10200","상도동","1","대지","0415","0000","중앙하이츠빌","20260105","147000","123.602","0.000000","12","","","2003","아파트","중개거래","서울 동작구, 서울 성동구"
"2026","11740","강동구","10700","암사동","1","대지","0458","0034","중앙하이츠","20260105","40500","39.96","25.000000","3","","","2015","연립다세대","중개거래","서울 강동구"
"2026","11710","송파구","10700","가락동","1","대지","0138","0000","가락미륭아파트","20260105","190000","83.58","0.000000","5","","","1986","아파트","중개거래","서울 송파구"
"2026","11680","강남구","11200","자곡동","1","대지","0602","0000","강남자곡아이파크","20260105","165000","74.97","0.000000","10","","","2014","아파트","중개거래","서울 강남구"
"2026","11470","양천구","10100","신정동","1","대지","0319","0026","젠트리빌 업무복합시설","20260105","82600","59.24","81.550000","13","","","2023","오피스텔","직거래",""
"2026","11560","영등포구","11700","당산동","1","대지","0376","0000","강변래미안","20260105","159000","78.9","0.000000","4","","","2002","아파트","중개거래","서울 영등포구"
"2026","11170","용산구","11800","원효로4가","1","대지","0178","0000","강변삼성스위트","20260105","139300","59.94","0.000000","2","","","1999","아파트","중개거래","서울 용산구"
"2026","11740","강동구","11000","강일동","1","대지","0695","0000","강일리버파크10단지","20260105","140000","114.81","0.000000","15","","","2009","아파트","중개거래","서울 강동구"
"2026","11530","구로구","10700","개봉동","1","대지","0489","0000","개봉동현대아이파크","20260105","73000","59.99","0.000000","2","","","2006","아파트","중개거래","서울 구로구"
"2026","11710","송파구","11300","거여동","1","대지","0294","0000","거여5단지","20260105","83000","59.74","0.000000","11","","","1997","아파트","중개거래","서울 송파구"
"2026","11590","동작구","10700","사당동","1","대지","1135","0000","경남아너스빌2차","20260105","94500","84.96","0.000000","5","","","1998","아파트","중개거래","서울 동작구, 서울 은평구"
"2026","11680","강남구","10400","청담동","1","대지","0005","0000","경원오피스텔","20260105","27500","22.77","31.660000","12","","","1991","오피스텔","중개거래","서울 강남구"
"2026","11215","광진구","10300","구의동","1","대지","0047","0028","일성파크빌라","20260105","67500","57.07","37.000000","2","","","1991","연립다세대","중개거래","서울 광진구"
"2026","11215","광진구","10500","자양동","1","대지","0788","0000","자양7차현대홈타운","20260105","154000","59.94","0.000000","7","","","2001","아파트","중개거래","서울 광진구"
"2026","11305","강북구","10100","미아동","1","대지","0315","0006","정원드림타운","20260105","28000","48.14","28.000000","4","","","2014","연립다세대","중개거래","서울 강북구"
"2026","11560","영등포구","11000","여의도동","1","대지","0017","0000","여의도 the？ 아일랜드 파크","20260105","153000","151.76","194.430000","9","","20260120","2006","오피스텔","중개거래","서울 영등포구"
"2026","11560","영등포구","10100","영등포동","1","대지","0646","0014","공원도원빌(646-14)","20260105","40000","59.85","22.000000","2","","20260211","2001","연립다세대","중개거래","서울 영등포구"
"2026","11680","강남구","10100","역삼동","1","대지","0777","0030","한빛위너스","20260105","52500","29.09","18.000000","4","","","2016","연립다세대","중개거래","서울 강남구"
"2026","11710","송파구","10200","신천동","1","대지","0007","0017","한빛웰리스","20260105","185000","146.74","0.000000","15","","","1996","아파트","중개거래","서울 송파구"
"2026","11470","양천구","10100","신정동","1","대지","1293","0000","학마을1단지","20260105","53900","49.98","0.000000","6","","","2000","아파트","중개거래","서울 양천구"
"2026","11470","양천구","10300","신월동","1","대지","0513","0009","하은빌리지","20260105","14000","27.24","16.000000","6","","","2018","연립다세대","직거래",""
"2026","11320","도봉구","10700","창동","1","대지","0746","0031","플로렌스빌","20260105","24000","42.57","21.000000","3","","","2016","연립다세대","중개거래","서울 도봉구"
"2026","11545","금천구","10300","시흥동","1","대지","0169","0045","프라우드빌","20260105","28000","37.96","30.000000","4","","","2018","연립다세대","직거래",""
"2026","11380","은평구","10700","응암동","1","대지","0365","0003","프라나","20260105","42000","50.08","30.000000","6","","","2019","연립다세대","중개거래","서울 은평구"
"2026","11410","서대문구","11800","홍은동","1","대지","0453","0002","풍림2","20260105","57000","58.5","0.000000","2","","","1990","아파트","중개거래","서울 강남구, 서울 서대문구"
"2026","11620","관악구","10100","봉천동","1","대지","0041","0123","퍼스트프리미엄","20260105","22800","26.13","18.000000","5","","","2017","연립다세대","직거래",""
"2026","11710","송파구","10800","문정동","1","대지","0618","0000","파크하비오","20260105","70000","46.58","58.860000","10","","","null","오피스텔","중개거래","서울 송파구"
"2026","11215","광진구","10100","중곡동","1","대지","0138","0025","파인빌(138-25)","20260105","46000","51.43","24.000000","3","","","2003","연립다세대","중개거래","서울 광진구"
"2026","11215","광진구","10300","구의동","1","대지","0619","0020","파랑새빌라","20260105","64700","41.36","34.000000","2","","","2023","연립다세대","중개거래","서울 광진구"
"2026","11215","광진구","10500","자양동","1","대지","0690","0058","파라다이스리버빌","20260105","181500","153.24","0.000000","17","","","2001","아파트","중개거래","서울 광진구"
"2026","11710","송파구","10100","잠실동","1","대지","0035","0000","트리지움","20260105","317000","84.95","0.000000","15","","","2007","아파트","중개거래","서울 송파구"
"2026","11710","송파구","10100","잠실동","1","대지","0035","0000","트리지움","20260105","321000","84.83","0.000000","17","","","2007","아파트","중개거래","서울 송파구"
"2026","11710","송파구","10700","가락동","1","대지","0166","0006","테라펠리체송파","20260105","65800","33.947","0.000000","14","","","2021","아파트","중개거래","서울 송파구"
"2026","11500","강서구","10100","염창동","1","대지","0270","0001","태영","20260105","80000","59.97","0.000000","15","","","1999","아파트","중개거래","서울 강서구"
"2026","11230","동대문구","10400","전농동","1","대지","0127","0134","태성골드빌(127-134)","20260105","73500","36.15","32.000000","2","","","2019","연립다세대","중개거래","서울 동대문구"
"2026","11230","동대문구","10600","장안동","1","대지","0289","0008","카라하우스","20260105","43600","53.41","33.000000","4","","","2015","연립다세대","중개거래","서울 동대문구"
"2026","11410","서대문구","10200","충정로3가","1","대지","0477","0000","충림예하임","20260105","85000","84.6","0.000000","5","","","2010","아파트","중개거래","서울 서대문구"
"2026","11170","용산구","11200","원효로1가","1","대지","0012","0010","청하펠리스","20260105","79700","12.23","8.000000","4","","","2013","연립다세대","중개거래","서울 용산구"
"2026","11710","송파구","10800","문정동","1","대지","0028","0002","청송하이츠빌(A동)","20260105","48000","76.44","34.000000","2","","","2002","연립다세대","직거래",""
"2026","11230","동대문구","10200","용두동","1","대지","0797","0000","청량리역해링턴플레이스","20260105","143000","84.873","0.000000","18","","","2023","아파트","중개거래","서울 도봉구, 서울 동대문구"
"2026","11680","강남구","10400","청담동","1","대지","0127","0031","청담현대3차아파트","20260105","450000","109.53","0.000000","13","","","1999","아파트","중개거래","서울 강남구, 서울 용산구"
"2026","11215","광진구","10500","자양동","","","","","","20260105","130000","111.3","69.000000","","","","1986","단독다가구","중개거래","서울 광진구"
"2026","11440","마포구","10100","아현동","1","대지","0275","0002","마포푸르지오더센트럴","20260105","84500","38.79","0.000000","15","","","2023","아파트","중개거래","서울 마포구"
"2026","11215","광진구","10200","능동","","","","","","20260105","393000","469.29","314.000000","","","","2009","단독다가구","중개거래","서울 광진구"
"2026","11215","광진구","10200","능동","","","","","","20260105","300000","387.85","289.000000","","","","2005","단독다가구","중개거래","서울 광진구"
"2026","11680","강남구","10400","청담동","","","","","","20260105","539250","243.32","129.000000","","","","1992","단독다가구","중개거래","서울 강남구"
"2026","11560","영등포구","13200","신길동","","","","","","20260105","123000","168.6","96.000000","","","","1970","단독다가구","중개거래","서울 강남구"
"2026","11560","영등포구","13200","신길동","","","","","","20260105","67000","122.04","79.000000","","","","1990","단독다가구","중개거래","서울 영등포구"
"2026","11215","광진구","10200","능동","","","","","","20260105","120000","91.48","129.000000","","","","1971","단독다가구","중개거래","서울 광진구"
"2026","11590","동작구","10100","노량진동","","","","","","20260105","260000","60.2","129.000000","","","","1971","단독다가구","중개거래","서울 동작구"
"2026","11230","동대문구","10700","청량리동","","","","","","20260105","93500","57.86","69.000000","","","","1960","단독다가구","중개거래","서울 동대문구"
"2026","11410","서대문구","11000","북아현동","1","대지","1017","0000","힐스테이트신촌","20260105","200000","84.604","0.000000","10","","","2023","아파트","중개거래","서울 서대문구"
"2026","11650","서초구","11100","신원동","1","대지","0557","0000","힐스테이트서초젠트리스","20260105","237000","114.9","0.000000","7","","","2014","아파트","중개거래","서울 서초구"
"2026","11710","송파구","10400","송파동","1","대지","0033","0000","호수임광","20260105","148000","84.87","0.000000","7","","","1995","아파트","중개거래","서울 송파구"
"2026","11740","강동구","10700","암사동","1","대지","0469","0020","현진빌리지(469-20)","20260105","40000","44.62","26.000000","5","","","2012","연립다세대","중개거래","서울 강동구"
"2026","11230","동대문구","10600","장안동","1","대지","0373","0003","현대썬앤빌601","20260105","10400","18.35","0.000000","5","","","2015","아파트","중개거래","서울 동대문구"
"2026","11710","송파구","10300","풍납동","1","대지","0261","0000","현대리버빌2지구","20260105","64000","40.95","0.000000","10","","","1999","아파트","중개거래","서울 송파구"
"2026","11140","중구","16200","신당동","1","대지","0304","0803","현대로얄빌라","20260105","99000","77.95","46.000000","1","","","1990","연립다세대","중개거래","서울 중구"
"2026","11290","성북구","13200","보문동3가","1","대지","0002","0000","현대I-PARK","20260105","125000","114.55","0.000000","2","","","2003","아파트","중개거래","서울 성북구"
"2026","11560","영등포구","13300","대림동","1","대지","0608","0001","현대3차","20260105","72000","43.92","0.000000","25","","","1997","아파트","중개거래","서울 영등포구"
"2026","11560","영등포구","13300","대림동","1","대지","0785","0001","현대1","20260105","79000","84.75","0.000000","3","","","1992","아파트","중개거래","서울 영등포구"
"2026","11560","영등포구","12800","양평동4가","1","대지","0169","0000","리버캐슬","20260105","14500","19.34","10.000000","3","","","2011","연립다세대","중개거래","서울 영등포구"
"2026","11215","광진구","10300","구의동","1","대지","0243","0013","리버 비스타 구의","20260105","23900","18.46","29.230000","13","","","2019","오피스텔","중개거래","서울 광진구"
"2026","11230","동대문구","10200","용두동","1","대지","0790","0000","롯데캐슬피렌체","20260105","39500","30.4","0.000000","4","","","2009","아파트","중개거래","서울 동대문구"
"2026","11500","강서구","10500","마곡동","1","대지","0767","0004","롯데캐슬 르웨스트","20260105","85300","46.239","49.347900","6","","","2024","오피스텔","직거래",""
"2026","11200","성동구","10700","행당동","1","대지","0346","0000","행당한진타운","20260105","189000","114.62","0.000000","4","","","2000","아파트","중개거래","서울 성동구"
"2026","11290","성북구","13500","종암동","1","대지","0003","0952","로얄팰리스","20260105","26000","26.82","17.000000","2","","","2017","연립다세대","중개거래","서울 동대문구"
"2026","11260","중랑구","10400","묵동","1","대지","0238","0048","레몬트리지움","20260105","21500","29.925","19.000000","3","","","2012","연립다세대","중개거래","서울 중랑구"
"2026","11290","성북구","13600","하월곡동","1","대지","0225","0000","래미안월곡","20260105","100500","84.589","0.000000","8","","","2006","아파트","중개거래","서울 성북구"
"2026","11290","성북구","13600","하월곡동","1","대지","0225","0000","래미안월곡","20260105","98500","84.589","0.000000","13","","","2006","아파트","중개거래","서울 성북구"
"2026","11290","성북구","13600","하월곡동","1","대지","0225","0000","래미안월곡","20260105","88500","59.754","0.000000","5","","","2006","아파트","중개거래","서울 성북구"
"2026","11710","송파구","10400","송파동","1","대지","0243","0000","래미안송파파인탑","20260105","210000","64.66","0.000000","1","","","2012","아파트","중개거래","서울 송파구"
"2026","11215","광진구","10100","중곡동","1","대지","0074","0002","해피팰리스","20260105","41500","49.84","33.000000","2","","","2015","연립다세대","중개거래","서울 광진구"
"2026","11500","강서구","10900","방화동","1","대지","0498","0004","라테라스","20260105","29700","28.09","10.000000","12","","","2020","연립다세대","중개거래","서울 강서구"
"2026","11380","은평구","10300","불광동","1","대지","0248","0000","라이프미성","20260105","86000","84.65","0.000000","7","","","1988","아파트","중개거래","서울 은평구"
"2026","11620","관악구","10100","봉천동","1","대지","0647","0112","뜨레비앙3차","20260105","40000","58.32","33.000000","2","","","2008","연립다세대","중개거래","서울 관악구"
"2026","11545","금천구","10200","독산동","1","대지","0936","0003","해비치빌(936-3)","20260105","35000","55.12","33.000000","3","","","2014","연립다세대","중개거래","서울 금천구"
"2026","11350","노원구","10500","상계동","1","대지","1016","0003","드림타운(1016-3)","20260105","23300","42.65","26.000000","4","","","2012","연립다세대","중개거래","서울 노원구"
"2026","11305","강북구","10100","미아동","1","대지","0811","0000","두산위브트레지움","20260105","89000","84.97","0.000000","8","","","2011","아파트","중개거래","서울 강북구"
"2026","11545","금천구","10200","독산동","1","대지","0993","0055","리치힐","20260105","29500","39.88","31.000000","5","","","2016","연립다세대","중개거래","서울 금천구"
"2026","11260","중랑구","10100","면목동","1","대지","1522","0000","두산4","20260105","79500","84.87","0.000000","3","","","2000","아파트","중개거래","서울 중랑구"
"2026","11740","강동구","10100","명일동","1","대지","0048","0017","한화오벨리스크스위트","20260105","99000","106.16","128.410000","7","","","2005","오피스텔","중개거래","서울 강동구"
"2026","11290","성북구","10300","돈암동","1","대지","0609","0001","한진(609-1)","20260105","103000","152.25","0.000000","14","","","1998","아파트","중개거래","서울 성북구"
"2026","11530","구로구","10700","개봉동","1","대지","0472","0000","두산","20260105","55000","59.69","0.000000","25","","","1997","아파트","중개거래","서울 구로구"
"2026","11470","양천구","10100","신정동","1","대지","1308","0000","동원로데오","20260105","95000","84.2","0.000000","8","","","2006","아파트","중개거래","서울 양천구"
"2026","11440","마포구","12500","성산동","1","대지","0003","0038","동양하우징","20260105","49000","29.5","16.000000","2","","","2017","연립다세대","중개거래","서울 마포구"
"2026","11350","노원구","10600","중계동","1","대지","0068","0001","한신월드","20260105","45000","82.21","0.000000","6","","","2005","아파트","직거래",""
"2026","11530","구로구","10100","신도림동","1","대지","0644","0000","동아2","20260105","116000","59.595","0.000000","22","","","2000","아파트","중개거래","서울 구로구"
"2026","11260","중랑구","10300","중화동","1","대지","0450","0000","한신아파트상가동유치원동(103~109)","20260105","71200","59.76","0.000000","15","","","1997","아파트","중개거래","서울 중랑구"
"2026","11500","강서구","10500","마곡동","1","대지","0748","0000","마곡13단지힐스테이트마스터","20260105","142000","59.982","0.000000","16","","","2017","아파트","중개거래","서울 강서구"
"2026","11380","은평구","10700","응암동","1","대지","0768","0000","백련산해모로","20260105","84000","59.93","0.000000","5","","","2020","아파트","중개거래","서울 서대문구, 서울 은평구"
"2026","11650","서초구","10100","방배동","1","대지","3286","0000","방배센트레빌인더포레","20260105","161500","64.19","48.000000","6","","","2024","연립다세대","중개거래","서울 서초구"
"2026","11500","강서구","10500","마곡동","1","대지","0740","0000","마곡엠밸리5단지","20260105","174000","114.98","0.000000","5","","","2014","아파트","중개거래","서울 강서구"
"2026","11440","마포구","10900","염리동","1","대지","0010","0103","염리서진팰리스","20260105","120000","20.33","17.000000","4","","","2021","연립다세대","중개거래","서울 마포구"
"2026","11590","동작구","10800","대방동","1","대지","0013","0130","미래하이츠빌(가)","20260105","94000","71.37","36.000000","2","","20260303","2002","연립다세대","직거래",""
"2026","11710","송파구","10100","잠실동","1","대지","0218","0015","(218-15)","20260105","38000","19.55","13.000000","4","","20260129","2018","연립다세대","중개거래","서울 송파구"
"2026","11710","송파구","10100","잠실동","1","대지","0022","0000","리센츠","20260105","140000","27.68","0.000000","2","","","2008","아파트","중개거래","서울 송파구"
"2026","11545","금천구","10300","시흥동","1","대지","0789","0006","리브가","20260105","37000","45.07","17.000000","6","","","2021","연립다세대","중개거래","서울 금천구"
"2026","11560","영등포구","13200","신길동","1","대지","0040","0006","리치빌","20260105","54000","12.12","15.000000","3","","","2011","연립다세대","중개거래","서울 영등포구"
"2026","11650","서초구","10100","방배동","1","대지","0866","0020","방배대우디오빌","20260105","29000","29.6","0.000000","6","","","2005","아파트","중개거래","서울 서초구"
"2026","11320","도봉구","10700","창동","1","대지","0715","0003","미소애","20260105","34000","45.466","0.000000","2","","","2005","아파트","중개거래","서울 도봉구"
"2026","11530","구로구","10200","구로동","1","대지","0415","0005","미라벨","20260105","25000","27.32","17.000000","2","","","2018","연립다세대","직거래",""
"2026","11470","양천구","10300","신월동","1","대지","0465","0007","문성빌라","20260105","30500","68.71","35.000000","1","","","1995","연립다세대","중개거래","서울 양천구"
"2026","11470","양천구","10200","목동","1","대지","0904","0000","목동신시가지4","20260105","196000","48.69","0.000000","14","","","1986","아파트","중개거래","서울 양천구"
"2026","11470","양천구","10100","신정동","1","대지","0325","0000","목동신시가지11","20260105","159500","51.48","0.000000","3","","","1988","아파트","중개거래","서울 양천구"
"2026","11470","양천구","10300","신월동","1","대지","1078","0000","목동센트럴아이파크위브4단지","20260105","126500","84.97","0.000000","18","","","2020","아파트","중개거래","서울 양천구"
"2026","11470","양천구","10200","목동","1","대지","0953","0000","목동두산위브","20260105","107500","112.209","0.000000","1","","","2005","아파트","중개거래","서울 양천구"
"2026","11215","광진구","10500","자양동","1","대지","0788","0000","자양7차현대홈타운","20260105","154000","59.94","0.000000","7","","20260206","2001","아파트","중개거래","서울 광진구"
"2026","11260","중랑구","10300","중화동","1","대지","0320","0085","모두&토토","20260105","31000","29.76","19.000000","3","","","2018","연립다세대","중개거래","서울 중랑구"
"2026","11380","은평구","10800","역촌동","1","대지","0047","0048","명진하이빌","20260105","29000","29.97","19.000000","3","","","2023","연립다세대","직거래",""
"2026","11530","구로구","10200","구로동","1","대지","0611","0026","구로동복합건물OPUS1","20260105","14000","31.2","40.590000","7","","","2004","오피스텔","중개거래","서울 구로구"
"2026","11350","노원구","10500","상계동","1","대지","1255","0000","은빛1단지","20260105","41500","49.77","0.000000","12","","20260320","1998","아파트","중개거래","서울 노원구"
"2026","11530","구로구","10700","개봉동","1","대지","0489","0000","개봉동현대아이파크","20260105","73000","59.99","0.000000","2","","20260116","2006","아파트","중개거래","서울 구로구"
"2026","11305","강북구","10100","미아동","1","대지","0323","0003","골든하우스2","20260105","19200","41.35","24.000000","5","","","2009","연립다세대","중개거래","서울 강북구"
"2026","11350","노원구","10300","공릉동","1","대지","0743","0000","공릉동한보에센시티아파트","20260105","64000","84.93","0.000000","1","","","2000","아파트","중개거래","서울 노원구"
"2026","11620","관악구","10100","봉천동","1","대지","1712","0000","관악드림(동아)","20260105","96000","59.85","0.000000","10","","","2003","아파트","중개거래","서울 관악구"
"2026","11620","관악구","10100","봉천동","1","대지","1712","0000","관악드림(삼성)","20260105","118200","84.96","0.000000","7","","","2003","아파트","중개거래","서울 관악구"
"2026","11620","관악구","10100","봉천동","1","대지","1717","0000","관악푸르지오","20260105","100000","59.58","0.000000","17","","","2004","아파트","중개거래","서울 관악구"
"2026","11440","마포구","12500","성산동","1","대지","0234","0003","그레이스빌A동","20260105","58700","81.01","38.000000","5","","","2006","연립다세대","중개거래","서울 마포구"
"2026","11710","송파구","10300","풍납동","1","대지","0391","0000","극동","20260105","125000","59.975","0.000000","3","","","1987","아파트","중개거래","서울 송파구"
"2026","11410","서대문구","11800","홍은동","1","대지","0454","0000","극동","20260105","50000","84.92","0.000000","5","","","1995","아파트","중개거래","서울 서대문구"
"2026","11170","용산구","11900","효창동","1","대지","0005","0254","금강프라임빌(5-254)","20260105","83000","29.87","20.000000","2","","","2017","연립다세대","중개거래","서울 용산구"
"2026","11410","서대문구","11100","홍제동","1","대지","0471","0000","금호어울림","20260105","90500","84.786","0.000000","5","","","2016","아파트","중개거래","서울 서대문구"
"2026","11350","노원구","10600","중계동","1","대지","0583","0000","금호타운(583)","20260105","75500","84.98","0.000000","12","","","1997","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10300","공릉동","1","대지","0753","0000","길성그랑프리텔아파트","20260105","61500","81.108","0.000000","10","","","2003","아파트","중개거래","서울 노원구"
"2026","11290","성북구","13400","길음동","1","대지","1284","0000","길음뉴타운8단지(래미안)","20260105","134500","84.94","0.000000","4","","","2010","아파트","중개거래","서울 성북구"
"2026","11560","영등포구","11700","당산동","1","대지","0121","0003","나온타워","20260105","8200","13.73","5.000000","3","","","2013","연립다세대","중개거래","서울 영등포구"
"2026","11545","금천구","10300","시흥동","1","대지","0992","0002","남서울건영아파트","20260105","55000","77.02","0.000000","3","","","1982","아파트","중개거래","서울 금천구"
"2026","11560","영등포구","12800","양평동4가","1","대지","0317","0003","남태양트리스빌","20260105","8000","12.48","13.000000","5","","","2011","연립다세대","중개거래","서울 노원구"
"2026","11200","성동구","10100","상왕십리동","1","대지","0750","0000","노블리안","20260105","19000","30.81","38.830000","15","","","2003","오피스텔","중개거래","서울 성동구"
"2026","11380","은평구","10700","응암동","1","대지","0769","0000","녹번역e편한세상캐슬","20260105","129000","59.97","0.000000","7","","","2021","아파트","중개거래","서울 은평구"
"2026","11350","노원구","10200","월계동","1","대지","0950","0000","녹천역두산위브아파트","20260105","73000","84.934","0.000000","6","","","2017","아파트","중개거래","서울 도봉구"
"2026","11680","강남구","10800","논현동","1","대지","0225","0006","논현 아이파크","20260105","42000","27.56","40.187900","15","","","2020","오피스텔","직거래",""
"2026","11680","강남구","10800","논현동","1","대지","0105","0003","논현한가람빌라트","20260105","180000","84.95","0.000000","4","","","2002","아파트","중개거래","서울 강남구"
"2026","11380","은평구","10700","응암동","1","대지","0402","0120","뉴월드(402-120)","20260105","42500","84.43","0.000000","5","","","2005","아파트","중개거래","서울 은평구"
"2026","11230","동대문구","10500","답십리동","1","대지","0111","0000","답십리대우","20260105","100000","84.99","0.000000","2","","","2002","아파트","중개거래","서울 동대문구"
"2026","11710","송파구","11200","오금동","1","대지","0002","0000","대림","20260105","259000","125.79","0.000000","9","","","1988","아파트","중개거래","경기 남양주시, 서울 송파구"
"2026","11470","양천구","10100","신정동","1","대지","0333","0000","대림","20260105","138000","84.89","0.000000","7","","","1992","아파트","중개거래","서울 양천구"
"2026","11200","성동구","10800","응봉동","1","대지","0100","0000","대림(1차)","20260105","240000","113.71","0.000000","8","","","1986","아파트","중개거래","서울 성동구, 서울 용산구"
"2026","11530","구로구","10100","신도림동","1","대지","0642","0000","대림2","20260105","129000","84.95","0.000000","24","","","2001","아파트","중개거래","서울 구로구"
"2026","11590","동작구","10800","대방동","1","대지","0501","0000","대림아파트","20260105","140000","59.84","0.000000","16","","","1993","아파트","중개거래","서울 동작구"
"2026","11530","구로구","10200","구로동","1","대지","0098","0004","대림역와이즈플레이스","20260105","14300","24.647","0.000000","17","","","2012","아파트","중개거래","서울 구로구"
"2026","11710","송파구","11100","방이동","1","대지","0043","0000","대명벨리온","20260105","15900","16.61","27.885000","5","","","null","오피스텔","중개거래","서울 송파구"
"2026","11710","송파구","11100","방이동","1","대지","0043","0000","대명벨리온","20260105","28500","27.2","44.028000","17","","","null","오피스텔","중개거래","서울 송파구"
"2026","11650","서초구","10100","방배동","1","대지","0528","0000","대성가든빌라","20260105","50000","45.48","33.000000","-1","","","1991","연립다세대","중개거래","서울 서초구"
"2026","11500","강서구","10300","화곡동","1","대지","0155","0005","대성탑스빌(155-5)","20260105","17400","36.43","20.000000","3","","","2010","연립다세대","중개거래","서울 강서구"
"2026","11110","종로구","18200","구기동","1","대지","0105","0002","대승자연드림","20260105","48000","63.51","63.000000","3","","","2020","연립다세대","중개거래","서울 종로구"
"2026","11380","은평구","10600","대조동","1","대지","0031","0004","대영빌라","20260105","24000","43.14","21.000000","3","","","1994","연립다세대","중개거래","서울 은평구"
"2026","11350","노원구","10200","월계동","1","대지","0775","0000","대우","20260105","50000","99.98","0.000000","4","","","1998","아파트","직거래",""
"2026","11680","강남구","10300","개포동","1","대지","0013","0003","대청타워","20260105","21400","34.394","48.234000","15","","","1997","오피스텔","중개거래","서울 강남구"
"2026","11440","마포구","10800","대흥동","1","대지","0660","0000","대흥동태영아파트","20260105","199700","84.77","0.000000","3","","","1999","아파트","중개거래","서울 마포구"
"2026","11680","강남구","10600","대치동","1","대지","0889","0056","더 나인 오피스텔","20260105","22000","32.7","44.620000","14","","","2004","오피스텔","중개거래","서울 강남구"
"2026","11470","양천구","10200","목동","1","대지","0318","0048","더클래식A동","20260105","34500","36.35","26.000000","3","","","2019","연립다세대","중개거래","서울 양천구"
"2026","11500","강서구","10800","공항동","1","대지","1398","0000","더트루엘마곡HQ","20260105","64600","48.329","0.000000","10","","","2024","아파트","직거래",""
"2026","11680","강남구","11800","도곡동","1","대지","0527","0000","도곡렉슬","20260105","505000","134.902","0.000000","13","","","2006","아파트","중개거래","서울 강남구"
"2026","11680","강남구","11800","도곡동","1","대지","0957","0011","도곡스타클래스","20260105","155000","112.75","0.000000","4","","","2007","아파트","중개거래","서울 강남구"
"2026","11680","강남구","11800","도곡동","1","대지","0183","0008","도곡현대힐스테이트103동","20260105","240000","149.3","0.000000","1","","","1996","아파트","중개거래","서울 강남구"
"2026","11440","마포구","10400","도화동","1","대지","0357","0000","도화동현대","20260105","166250","128.26","0.000000","2","","","1996","아파트","중개거래","서울 마포구"
"2026","11545","금천구","10200","독산동","1","대지","1088","0000","독산주공14단지","20260105","51000","59.22","0.000000","14","","","1990","아파트","중개거래","경기 광명시"
"2026","11710","송파구","11400","마천동","1","대지","0283","0056","동구빌라","20260105","96000","42.55","25.000000","2","","","1997","연립다세대","중개거래","서울 송파구"
"2026","11230","동대문구","10600","장안동","1","대지","0587","0000","동대문더퍼스트데시앙","20260105","87000","59.807","0.000000","2","","","2019","아파트","중개거래","서울 동대문구"
"2026","11200","성동구","11400","성수동1가","1","대지","0656","0322","동부주택","20260105","120000","58.23","53.000000","2","","","1989","연립다세대","중개거래","서울 성동구"
"2026","11620","관악구","10100","봉천동","1","대지","1591","0002","서울대입구삼성","20260105","90000","114.98","0.000000","6","","","1999","아파트","직거래",""
"2026","11440","마포구","12700","상암동","1","대지","1637","0000","상암월드컵파크2단지","20260105","97000","49.9","0.000000","8","","","2003","아파트","중개거래","서울 마포구"
"2026","11320","도봉구","10700","창동","1","대지","0662","0033","새울센스빌","20260105","31800","70.47","23.000000","3","","","2001","연립다세대","중개거래","서울 도봉구"
